SEGID,FT,AnnWkAM15,AnnWkMD15,AnnWkPM15,AnnWkAMHr,AnnWkMDHr,AnnWkPMHr,AnnWkAMPrd,AnnWkMDPrd,AnnWkPMPrd
0071_005.0,2.0,0.9,0.83,1.01,0.82,0.76,0.98,0.68,0.65,0.9
0071_005.1,2.0,1.0,1.02,1.22,0.95,0.99,1.2,0.78,0.84,1.1
0071_005.5,2.0,1.0,1.01,1.21,0.97,0.98,1.19,0.8,0.83,1.1
0071_006.0,2.0,0.47,0.37,0.93,0.43,0.34,0.89,0.36,0.29,0.82
0071_006.6,2.0,0.48,0.4,0.83,0.44,0.36,0.77,0.36,0.31,0.71
0071_007.2,2.0,0.56,0.43,0.77,0.52,0.4,0.71,0.43,0.35,0.64
0071_007.7,2.0,0.62,0.46,0.85,0.57,0.43,0.78,0.47,0.37,0.7
0071_008.2,2.0,0.95,0.78,1.2,0.9,0.71,1.17,0.74,0.61,1.08
0071_009.2,2.0,0.99,0.83,1.14,0.94,0.76,1.12,0.77,0.65,1.03
0071_009.7,2.0,0.89,0.79,1.04,0.82,0.72,1.02,0.68,0.62,0.94
0071_010.2,2.0,0.9,0.82,1.31,0.83,0.76,1.29,0.69,0.64,1.19
0071_010.7,2.0,0.7,0.58,1.07,0.64,0.53,1.05,0.54,0.46,0.95
0071_011.5,2.0,0.75,0.61,1.12,0.69,0.56,1.1,0.57,0.48,1.01
0071_011.7,2.0,0.76,0.6,1.06,0.7,0.55,1.04,0.58,0.47,0.96
0071_012.2,2.0,0.76,0.59,0.99,0.7,0.54,0.96,0.58,0.46,0.89
0071_012.6,2.0,0.76,0.59,0.98,0.7,0.55,0.93,0.58,0.47,0.86
0071_012.7,2.0,0.81,0.69,1.13,0.74,0.63,1.1,0.61,0.54,1.02
0071_013.3,2.0,1.0,0.77,1.26,0.97,0.71,1.24,0.81,0.6,1.14
0071_014.1,2.0,0.98,0.78,1.24,0.94,0.72,1.21,0.77,0.61,1.12
0071_014.6,2.0,0.91,0.7,1.13,0.84,0.65,1.11,0.69,0.55,1.02
0071_015.7,2.0,0.63,0.5,0.79,0.58,0.46,0.73,0.48,0.39,0.67
0071_016.5,2.0,0.68,0.5,0.89,0.62,0.46,0.81,0.52,0.4,0.75
0071_017.4,2.0,0.63,0.49,0.84,0.58,0.45,0.77,0.48,0.38,0.71
0071_018.3,2.0,0.7,0.55,0.86,0.65,0.51,0.79,0.54,0.44,0.71
0071_019.2,2.0,0.62,0.5,0.75,0.57,0.46,0.69,0.48,0.39,0.64
0071_019.6,2.0,0.95,0.71,1.01,0.9,0.66,0.98,0.75,0.56,0.9
0071_020.0,2.0,0.91,0.68,1.03,0.84,0.62,1.0,0.69,0.53,0.92
0071_020.6,2.0,0.9,0.68,1.03,0.85,0.63,1.0,0.71,0.54,0.92
0071_021.2,2.0,0.89,0.64,0.99,0.82,0.59,0.96,0.68,0.5,0.88
0071_021.7,2.0,0.79,0.61,0.92,0.72,0.56,0.87,0.6,0.48,0.8
0071_021.9,2.0,0.89,0.69,0.91,0.82,0.63,0.87,0.68,0.54,0.8
0071_022.2,2.0,1.0,0.7,0.9,0.97,0.64,0.85,0.8,0.55,0.79
0071_022.3,2.0,0.86,0.7,0.86,0.79,0.65,0.79,0.66,0.55,0.73
0073_018.5,2.0,0.13,0.11,0.16,0.11,0.09,0.14,0.09,0.08,0.13
0073_020.7,2.0,0.07,0.07,0.1,0.06,0.06,0.09,0.05,0.06,0.08
0073_024.6,2.0,0.15,0.15,0.23,0.13,0.13,0.2,0.11,0.12,0.17
0073_025.7,2.0,0.5,0.37,0.63,0.44,0.32,0.56,0.36,0.28,0.49
0073_027.8,2.0,1.04,0.73,1.11,0.95,0.65,1.05,0.79,0.56,0.92
0073_029.7,2.0,1.15,0.84,1.16,1.13,0.78,1.14,0.93,0.66,1.05
0073_030.7,33.0,0.83,0.62,0.94,0.76,0.57,0.9,0.65,0.45,0.81
0073_033.3,33.0,1.0,0.76,1.11,0.95,0.7,1.09,0.8,0.54,0.98
0073_034.6,33.0,0.99,0.78,1.12,0.96,0.72,1.1,0.81,0.56,0.99
0073_035.4,15.0,0.38,0.47,0.59,0.35,0.43,0.54,0.29,0.37,0.5
0073_035.7,3.0,0.6,0.65,0.77,0.55,0.6,0.71,0.46,0.51,0.66
0074_000.0,3.0,1.03,0.84,1.01,0.99,0.78,0.98,0.82,0.66,0.9
0074_000.1,3.0,0.98,0.74,0.89,0.95,0.68,0.82,0.79,0.58,0.76
0074_000.4,3.0,1.13,0.79,1.11,1.1,0.73,1.08,0.92,0.63,0.98
0074_001.0,3.0,0.76,0.55,0.95,0.7,0.51,0.91,0.58,0.44,0.82
0074_001.6,3.0,0.74,0.57,0.91,0.68,0.53,0.83,0.57,0.46,0.75
0074_002.1,3.0,0.75,0.59,0.92,0.69,0.54,0.86,0.57,0.47,0.78
0074_002.3,3.0,0.94,0.77,1.2,0.89,0.7,1.18,0.74,0.61,1.06
0074_003.1,3.0,0.82,0.75,1.2,0.76,0.69,1.17,0.63,0.6,1.05
0074_003.9,3.0,0.9,0.66,1.2,0.86,0.61,1.17,0.71,0.53,1.05
0074_004.6,3.0,0.99,0.77,1.37,0.96,0.71,1.34,0.8,0.62,1.21
0075_000.0,2.0,0.75,0.84,1.11,0.69,0.77,1.08,0.57,0.67,0.98
0075_000.1,2.0,0.75,0.67,0.85,0.69,0.61,0.78,0.57,0.52,0.72
0075_000.6,2.0,0.69,0.6,0.79,0.63,0.55,0.72,0.53,0.48,0.65
0075_000.9,2.0,0.57,0.41,0.66,0.52,0.38,0.61,0.43,0.32,0.56
0077_000.0,3.0,0.21,0.21,0.38,0.18,0.19,0.33,0.15,0.16,0.29
0077_001.0,3.0,0.09,0.1,0.15,0.08,0.09,0.13,0.07,0.08,0.12
0077_002.4,3.0,0.25,0.18,0.33,0.22,0.16,0.29,0.18,0.13,0.25
0077_002.9,3.0,0.5,0.34,0.61,0.44,0.3,0.54,0.37,0.26,0.47
0077_003.9,3.0,0.91,0.71,1.26,0.8,0.63,1.2,0.66,0.54,1.05
0077_004.9,3.0,0.62,0.52,0.69,0.57,0.48,0.63,0.47,0.41,0.57
0077_006.6,2.0,0.6,0.64,0.76,0.55,0.59,0.7,0.46,0.5,0.65
0077_007.4,2.0,1.17,1.02,1.19,1.14,0.99,1.16,0.95,0.84,1.07
0077_007.9,2.0,1.06,0.88,1.13,1.03,0.81,1.11,0.86,0.7,1.0
0077_008.5,2.0,0.66,0.51,0.74,0.61,0.47,0.68,0.51,0.41,0.61
0079_000.0,3.0,0.54,0.3,0.71,0.5,0.28,0.66,0.41,0.24,0.59
0079_000.7,3.0,0.68,0.46,0.8,0.63,0.42,0.73,0.52,0.36,0.66
0079_001.9,3.0,0.7,0.52,1.05,0.64,0.48,1.03,0.53,0.42,0.92
0079_002.5,2.0,0.96,0.87,0.95,0.91,0.8,0.9,0.75,0.69,0.83
0079_002.9,2.0,0.65,0.63,0.75,0.6,0.58,0.69,0.5,0.5,0.64
0079_003.0,2.0,0.66,0.57,0.65,0.6,0.53,0.6,0.5,0.45,0.55
0079_003.3,2.0,0.7,0.66,0.81,0.65,0.61,0.74,0.54,0.52,0.68
0079_003.4,2.0,0.58,0.58,0.67,0.54,0.53,0.61,0.44,0.45,0.57
0079_003.6,2.0,0.47,0.49,0.64,0.43,0.45,0.59,0.36,0.38,0.54
0079_003.8,2.0,0.05,0.05,0.05,0.05,0.04,0.05,0.04,0.04,0.04
0079_003.9,2.0,0.65,0.58,0.76,0.6,0.54,0.7,0.49,0.46,0.64
0079_004.3,2.0,0.31,0.31,0.42,0.29,0.29,0.39,0.24,0.25,0.36
0079_004.9,2.0,0.56,0.5,0.55,0.52,0.46,0.51,0.43,0.39,0.47
0079_005.0,2.0,0.58,0.55,0.64,0.53,0.51,0.59,0.44,0.43,0.54
0079_005.1,2.0,0.61,0.61,0.78,0.56,0.56,0.72,0.46,0.48,0.66
0080_101.5,35.0,0.55,0.19,0.6,0.48,0.16,0.53,0.43,0.14,0.48
0080_104.3,35.0,0.57,0.2,0.63,0.5,0.17,0.55,0.45,0.15,0.5
0080_111.3,35.0,0.52,0.37,0.63,0.48,0.34,0.58,0.43,0.29,0.53
0080_112.5,35.0,0.35,0.25,0.39,0.32,0.23,0.36,0.28,0.19,0.33
0080_113.3,34.0,0.78,0.55,1.09,0.72,0.51,1.07,0.64,0.43,0.97
0080_114.3,34.0,0.69,0.53,0.91,0.64,0.49,0.86,0.57,0.41,0.78
0080_115.3,34.0,0.62,0.54,0.85,0.57,0.5,0.78,0.49,0.45,0.72
0080_117.7,34.0,0.63,0.5,0.56,0.58,0.46,0.52,0.5,0.41,0.48
0080_122.4,33.0,1.0,0.9,1.21,0.97,0.83,1.18,0.83,0.75,1.1
0080_123.2,33.0,0.99,0.85,1.09,0.94,0.78,1.07,0.8,0.7,0.99
0080_124.1,33.0,0.93,0.78,1.07,0.88,0.72,1.05,0.75,0.65,0.98
0080_125.1,33.0,0.86,0.65,1.03,0.79,0.6,1.01,0.67,0.54,0.94
0080_126.8,33.0,0.85,0.64,1.08,0.78,0.59,1.06,0.67,0.53,0.99
0080_127.0,33.0,0.72,0.71,1.06,0.66,0.65,1.04,0.56,0.58,0.96
0080_127.8,33.0,0.65,0.59,0.96,0.6,0.54,0.92,0.49,0.49,0.83
0084_081.0,33.0,0.28,0.28,0.49,0.26,0.26,0.46,0.24,0.23,0.43
0084_081.7,33.0,0.34,0.31,0.57,0.32,0.29,0.53,0.29,0.26,0.5
0084_084.6,33.0,0.3,0.24,0.64,0.28,0.22,0.59,0.26,0.2,0.55
0084_087.8,33.0,0.34,0.3,0.47,0.31,0.27,0.44,0.29,0.24,0.41
0085_003.0,2.0,1.2,0.9,1.14,1.17,0.85,1.11,0.98,0.74,1.0
0085_003.5,38.0,1.06,0.86,1.17,1.04,0.79,1.14,0.88,0.62,1.03
0085_004.5,38.0,1.07,0.86,1.18,1.05,0.79,1.15,0.89,0.62,1.04
0085_005.8,38.0,1.02,0.79,1.16,1.0,0.73,1.14,0.85,0.57,1.03
0085_006.0,38.0,1.01,0.77,1.13,0.98,0.71,1.11,0.83,0.56,1.0
0085_006.6,38.0,1.02,0.89,1.1,0.99,0.82,1.08,0.82,0.7,0.98
0085_007.9,38.0,0.99,0.67,1.09,0.94,0.61,1.07,0.8,0.48,0.97
0085_008.9,38.0,1.01,0.74,1.15,0.98,0.68,1.13,0.84,0.53,1.02
0085_010.0,38.0,1.2,0.99,1.3,1.17,0.96,1.27,0.98,0.84,1.14
0085_010.3,38.0,1.0,0.7,1.15,0.97,0.65,1.12,0.82,0.51,1.01
0085_010.8,38.0,0.99,0.68,1.11,0.94,0.63,1.09,0.8,0.49,0.99
0085_011.3,38.0,1.04,0.76,1.13,1.02,0.7,1.11,0.87,0.55,1.0
0085_012.5,38.0,0.97,0.7,1.1,0.92,0.64,1.08,0.78,0.5,0.98
0085_013.9,38.0,0.99,0.71,1.08,0.94,0.66,1.05,0.8,0.51,0.95
0085_015.5,38.0,1.04,0.74,1.19,1.02,0.68,1.17,0.87,0.53,1.05
0085_017.7,38.0,0.99,0.63,1.11,0.96,0.58,1.09,0.81,0.45,0.98
0085_018.7,38.0,0.98,0.62,1.06,0.93,0.57,1.04,0.79,0.45,0.94
0089_322.3,2.0,0.47,0.47,0.77,0.43,0.43,0.71,0.36,0.37,0.64
0089_324.2,2.0,0.43,0.44,0.76,0.4,0.4,0.7,0.33,0.35,0.63
0089_324.7,2.0,0.33,0.29,0.56,0.29,0.25,0.49,0.24,0.22,0.43
0089_325.7,2.0,0.74,0.5,0.89,0.68,0.46,0.82,0.57,0.4,0.74
0089_326.8,2.0,0.38,0.31,0.59,0.35,0.29,0.54,0.29,0.25,0.49
0089_327.0,2.0,0.36,0.23,0.45,0.33,0.21,0.42,0.27,0.18,0.38
0089_327.7,2.0,0.99,0.82,0.98,0.96,0.75,0.93,0.8,0.65,0.83
0089_327.9,2.0,0.39,0.29,0.46,0.36,0.27,0.42,0.3,0.23,0.38
0089_328.1,2.0,0.57,0.45,0.62,0.53,0.42,0.57,0.43,0.36,0.52
0089_328.5,2.0,0.66,0.43,0.73,0.61,0.39,0.68,0.5,0.33,0.62
0089_328.8,2.0,1.05,0.74,1.23,1.03,0.68,1.21,0.85,0.58,1.11
0089_329.8,3.0,0.94,0.7,1.09,0.89,0.64,1.06,0.74,0.55,0.98
0089_331.1,3.0,0.71,0.68,1.02,0.65,0.62,0.99,0.54,0.54,0.89
0089_331.7,3.0,0.85,0.68,0.99,0.78,0.63,0.94,0.65,0.54,0.84
0089_333.1,3.0,0.78,0.79,1.0,0.72,0.73,0.97,0.6,0.62,0.9
0089_333.2,3.0,0.79,0.73,0.95,0.72,0.67,0.91,0.6,0.57,0.84
0089_333.5,3.0,0.87,0.92,1.1,0.8,0.85,1.08,0.66,0.72,0.99
0089_334.1,3.0,0.65,0.62,0.85,0.6,0.57,0.79,0.49,0.49,0.72
0089_334.3,3.0,0.56,0.56,0.83,0.52,0.52,0.76,0.43,0.44,0.7
0089_334.6,2.0,0.84,0.83,0.86,0.77,0.76,0.79,0.64,0.65,0.73
0089_334.9,2.0,0.91,0.86,0.97,0.84,0.8,0.93,0.69,0.68,0.85
0089_335.0,2.0,0.92,0.81,0.97,0.87,0.75,0.92,0.72,0.64,0.85
0089_335.3,2.0,0.59,0.51,0.66,0.54,0.47,0.61,0.45,0.4,0.56
0089_335.6,2.0,0.99,0.92,1.15,0.94,0.85,1.12,0.78,0.72,1.04
0089_336.0,2.0,0.57,0.53,0.71,0.52,0.49,0.65,0.43,0.42,0.6
0089_336.5,2.0,0.63,0.56,0.8,0.58,0.52,0.74,0.48,0.44,0.68
0089_336.7,2.0,0.81,0.74,0.99,0.74,0.68,0.94,0.62,0.58,0.87
0089_337.2,2.0,0.77,0.73,1.0,0.71,0.68,0.97,0.59,0.58,0.9
0089_337.5,2.0,0.79,0.77,1.06,0.73,0.71,1.04,0.6,0.6,0.96
0089_337.9,2.0,0.93,0.83,1.08,0.89,0.76,1.06,0.73,0.65,0.98
0089_338.0,2.0,0.9,0.81,1.02,0.83,0.75,1.0,0.69,0.64,0.92
0089_338.5,2.0,0.91,0.88,0.97,0.84,0.81,0.92,0.7,0.69,0.85
0089_339.1,2.0,1.02,1.0,1.2,0.99,0.97,1.17,0.82,0.83,1.08
0089_339.6,2.0,1.02,0.98,1.2,0.99,0.93,1.18,0.82,0.79,1.09
0089_340.2,2.0,0.94,0.94,1.12,0.9,0.89,1.1,0.74,0.76,1.02
0089_340.7,2.0,0.94,0.9,1.2,0.89,0.86,1.18,0.74,0.73,1.09
0089_341.3,2.0,0.91,0.82,1.1,0.87,0.76,1.08,0.72,0.64,1.0
0089_341.8,2.0,0.9,0.75,1.27,0.83,0.69,1.24,0.68,0.59,1.14
0089_342.4,2.0,0.91,0.73,1.26,0.84,0.67,1.23,0.69,0.57,1.14
0089_343.3,2.0,0.84,0.68,1.2,0.77,0.63,1.18,0.64,0.54,1.08
0089_344.0,2.0,0.59,0.52,0.91,0.54,0.48,0.86,0.45,0.41,0.8
0089_344.3,2.0,0.6,0.55,0.91,0.55,0.5,0.86,0.46,0.43,0.8
0089_344.6,2.0,0.8,0.53,1.06,0.73,0.49,1.04,0.61,0.42,0.96
0089_344.7,2.0,0.64,0.56,0.99,0.59,0.51,0.94,0.49,0.44,0.87
0089_345.0,2.0,0.61,0.56,0.94,0.57,0.52,0.9,0.47,0.44,0.83
0089_345.4,2.0,0.44,0.42,0.69,0.41,0.38,0.64,0.34,0.33,0.59
0089_345.9,2.0,0.45,0.41,0.68,0.41,0.38,0.62,0.34,0.32,0.57
0089_346.5,2.0,0.4,0.35,0.62,0.37,0.32,0.57,0.31,0.27,0.53
0089_347.4,2.0,0.81,0.71,0.95,0.74,0.65,0.9,0.62,0.55,0.83
0089_348.0,2.0,1.0,0.93,1.16,0.97,0.89,1.14,0.81,0.76,1.05
0089_348.3,2.0,1.1,0.95,1.25,1.08,0.91,1.23,0.89,0.77,1.13
0089_348.5,2.0,1.0,0.83,1.06,0.97,0.76,1.03,0.8,0.65,0.95
0089_348.8,2.0,0.55,0.44,0.84,0.5,0.4,0.77,0.42,0.34,0.71
0089_349.3,2.0,0.63,0.62,0.92,0.58,0.57,0.88,0.48,0.48,0.81
0089_349.8,2.0,0.57,0.58,0.89,0.52,0.53,0.82,0.43,0.45,0.76
0089_350.1,3.0,1.57,0.59,2.1,1.53,0.54,2.06,1.27,0.46,1.9
0089_350.9,3.0,0.93,0.34,1.14,0.89,0.31,1.12,0.74,0.27,1.01
0089_351.4,3.0,0.97,0.44,1.09,0.92,0.4,1.07,0.77,0.35,0.96
0089_351.8,3.0,0.8,0.43,1.1,0.74,0.39,1.08,0.61,0.34,0.97
0089_352.0,3.0,1.05,0.5,1.23,1.03,0.46,1.2,0.86,0.4,1.08
0089_352.2,3.0,1.0,0.57,1.23,0.97,0.52,1.2,0.81,0.45,1.08
0089_362.5,2.0,0.9,0.58,1.2,0.82,0.53,1.17,0.68,0.46,1.08
0089_363.3,2.0,0.91,0.73,1.29,0.86,0.67,1.26,0.71,0.57,1.16
0089_363.8,2.0,0.76,0.61,0.93,0.7,0.56,0.89,0.58,0.48,0.82
0089_364.3,2.0,1.0,0.86,1.39,0.95,0.8,1.36,0.79,0.68,1.25
0089_364.8,2.0,0.98,0.9,1.12,0.95,0.86,1.1,0.79,0.73,1.01
0089_365.5,2.0,1.02,1.02,1.25,1.0,0.98,1.22,0.83,0.84,1.13
0089_366.3,2.0,0.99,0.98,1.25,0.96,0.93,1.22,0.79,0.8,1.13
0089_366.8,2.0,0.48,0.45,0.86,0.44,0.41,0.79,0.37,0.35,0.73
0089_367.2,2.0,0.51,0.46,0.89,0.47,0.43,0.82,0.39,0.36,0.75
0089_368.0,2.0,0.54,0.45,0.9,0.5,0.41,0.85,0.42,0.36,0.77
0089_368.4,2.0,0.46,0.39,0.67,0.43,0.36,0.62,0.35,0.31,0.57
0089_369.0,2.0,0.8,0.77,1.07,0.73,0.71,1.05,0.61,0.61,0.96
0089_369.8,2.0,0.88,0.66,0.99,0.81,0.61,0.94,0.67,0.52,0.87
0089_369.9,2.0,0.87,0.69,0.97,0.8,0.64,0.92,0.66,0.54,0.85
0089_370.6,2.0,0.97,0.75,1.26,0.93,0.69,1.23,0.77,0.58,1.14
0089_371.0,2.0,1.02,0.74,1.36,0.99,0.68,1.33,0.82,0.58,1.23
0089_371.5,2.0,0.92,0.64,1.22,0.85,0.59,1.19,0.7,0.5,1.1
0089_372.0,2.0,0.81,0.62,0.96,0.75,0.57,0.92,0.62,0.49,0.84
0089_372.2,2.0,0.83,0.61,0.96,0.77,0.56,0.91,0.63,0.48,0.84
0089_372.6,2.0,1.0,0.75,1.2,0.95,0.69,1.17,0.78,0.59,1.08
0089_372.7,2.0,0.91,0.67,1.15,0.87,0.61,1.13,0.72,0.52,1.04
0089_373.6,2.0,0.86,0.64,0.99,0.79,0.59,0.96,0.65,0.5,0.89
0089_374.5,2.0,0.77,0.66,0.91,0.71,0.61,0.87,0.59,0.52,0.8
0089_375.3,2.0,0.72,0.67,0.88,0.67,0.62,0.81,0.55,0.53,0.75
0089_375.7,2.0,1.0,0.75,1.03,0.95,0.69,1.01,0.78,0.59,0.93
0089_376.2,2.0,0.8,0.68,0.88,0.73,0.62,0.81,0.61,0.53,0.74
0089_376.8,2.0,0.71,0.61,0.86,0.66,0.56,0.79,0.54,0.48,0.73
0089_377.3,2.0,0.68,0.62,0.86,0.62,0.57,0.79,0.52,0.49,0.73
0089_377.9,2.0,0.65,0.63,0.76,0.6,0.58,0.7,0.5,0.5,0.65
0089_378.0,2.0,0.72,0.69,0.72,0.66,0.64,0.67,0.55,0.54,0.61
0089_378.3,2.0,0.74,0.63,0.71,0.68,0.58,0.66,0.56,0.5,0.61
0089_378.5,2.0,0.78,0.71,0.85,0.72,0.65,0.79,0.6,0.56,0.72
0089_378.6,3.0,1.04,0.92,1.32,1.02,0.84,1.29,0.84,0.72,1.19
0089_378.8,3.0,1.14,1.02,1.34,1.12,0.98,1.31,0.92,0.84,1.21
0089_378.9,3.0,1.21,1.02,1.63,1.19,1.0,1.6,0.98,0.86,1.47
0089_379.1,3.0,1.13,0.99,1.6,1.1,0.94,1.57,0.91,0.8,1.45
0089_379.2,3.0,0.69,0.67,1.18,0.64,0.61,1.15,0.53,0.52,1.06
0089_379.4,3.0,0.7,0.67,1.1,0.65,0.62,1.08,0.53,0.53,1.0
0089_379.5,3.0,0.74,0.6,1.33,0.68,0.55,1.3,0.57,0.47,1.2
0089_379.8,3.0,0.72,0.36,1.01,0.67,0.33,0.98,0.55,0.28,0.91
0089_380.0,3.0,0.88,0.4,1.13,0.81,0.37,1.11,0.67,0.32,1.02
0089_380.3,3.0,0.79,0.29,1.08,0.73,0.27,1.06,0.6,0.23,0.98
0089_380.7,3.0,0.76,0.1,2.25,0.7,0.1,2.2,0.58,0.08,2.03
0089_381.0,3.0,0.93,0.23,1.68,0.89,0.21,1.64,0.73,0.18,1.51
0089_381.3,3.0,0.48,0.12,0.94,0.44,0.11,0.89,0.37,0.09,0.82
0089_381.6,14.0,0.74,0.33,1.07,0.68,0.3,1.05,0.57,0.26,0.95
0089_383.5,2.0,1.32,0.68,1.24,1.29,0.63,1.21,1.08,0.54,1.09
0089_384.9,2.0,1.39,0.68,1.4,1.37,0.63,1.37,1.14,0.54,1.23
0089_385.0,2.0,1.6,0.61,1.52,1.56,0.56,1.49,1.3,0.49,1.34
0089_385.2,2.0,1.53,0.7,1.6,1.5,0.64,1.56,1.25,0.56,1.41
0089_385.7,2.0,0.99,0.38,1.1,0.94,0.35,1.08,0.78,0.3,0.97
0089_386.3,2.0,1.03,0.29,1.14,1.01,0.27,1.12,0.84,0.23,1.01
0089_386.8,2.0,0.75,0.54,1.07,0.69,0.5,1.05,0.57,0.42,0.97
0089_387.2,2.0,0.58,0.61,0.8,0.53,0.56,0.74,0.44,0.48,0.68
0089_387.6,2.0,0.6,0.61,0.82,0.55,0.56,0.75,0.46,0.48,0.69
0089_387.8,2.0,0.52,0.52,0.83,0.48,0.48,0.77,0.39,0.41,0.71
0089_388.4,2.0,0.56,0.57,1.01,0.51,0.53,0.98,0.42,0.45,0.9
0089_389.1,2.0,0.81,0.68,0.84,0.74,0.63,0.77,0.61,0.54,0.71
0089_396.1,33.0,0.76,0.5,0.78,0.69,0.46,0.72,0.59,0.36,0.66
0089_396.8,33.0,0.9,0.62,0.88,0.86,0.57,0.81,0.73,0.45,0.73
0089_397.6,33.0,0.96,0.68,1.02,0.91,0.63,0.99,0.78,0.49,0.9
0089_398.7,33.0,0.92,0.67,1.0,0.87,0.62,0.97,0.74,0.48,0.87
0089_399.7,33.0,0.82,0.6,0.91,0.75,0.55,0.87,0.64,0.43,0.78
0089_400.5,33.0,0.82,0.6,0.91,0.75,0.55,0.86,0.64,0.43,0.78
0089_400.9,33.0,0.82,0.6,0.91,0.76,0.55,0.87,0.64,0.43,0.78
0089_401.4,33.0,0.79,0.61,0.94,0.72,0.56,0.89,0.61,0.44,0.8
0089_402.2,33.0,0.77,0.62,0.98,0.71,0.57,0.94,0.6,0.44,0.85
0089_403.2,32.0,0.71,0.59,0.97,0.66,0.55,0.92,0.56,0.43,0.83
0089_404.3,32.0,0.79,0.67,0.99,0.73,0.62,0.96,0.62,0.48,0.87
0089_405.7,32.0,0.77,0.66,0.95,0.71,0.6,0.9,0.6,0.47,0.81
0089_406.4,14.0,1.55,1.27,1.94,1.52,1.24,1.9,1.27,1.08,1.71
0089_406.6,14.0,1.24,1.04,1.4,1.21,1.02,1.37,1.01,0.88,1.23
0089_407.0,14.0,1.19,1.01,1.26,1.17,0.98,1.23,0.97,0.85,1.11
0089_408.1,14.0,1.19,1.0,1.26,1.16,0.97,1.24,0.97,0.84,1.11
0089_408.4,2.0,0.9,0.85,0.93,0.82,0.79,0.88,0.69,0.68,0.8
0089_409.3,2.0,0.92,0.88,0.98,0.87,0.81,0.93,0.73,0.7,0.83
0089_409.6,2.0,0.99,0.91,0.99,0.96,0.87,0.96,0.79,0.74,0.88
0089_410.0,2.0,0.91,0.86,0.91,0.86,0.79,0.87,0.72,0.69,0.78
0089_410.2,2.0,0.95,0.87,1.15,0.9,0.8,1.12,0.75,0.69,1.01
0089_410.5,2.0,0.91,0.83,1.11,0.83,0.77,1.09,0.69,0.66,0.98
0089_410.7,2.0,0.91,0.86,1.19,0.87,0.79,1.17,0.72,0.69,1.05
0089_411.1,2.0,0.93,0.87,1.2,0.88,0.8,1.17,0.73,0.7,1.06
0089_411.3,2.0,0.92,0.87,1.18,0.87,0.8,1.16,0.73,0.69,1.04
0089_411.7,2.0,1.01,0.93,1.25,0.98,0.89,1.22,0.81,0.76,1.13
0089_412.2,2.0,1.03,0.89,1.33,1.0,0.82,1.3,0.83,0.7,1.2
0089_412.4,2.0,0.74,0.79,1.08,0.68,0.72,1.05,0.56,0.62,0.97
0089_412.9,2.0,0.92,1.0,1.27,0.87,0.97,1.24,0.72,0.82,1.14
0089_413.1,2.0,0.92,0.92,1.18,0.85,0.85,1.15,0.7,0.72,1.06
0089_413.3,2.0,0.88,0.9,1.2,0.81,0.85,1.18,0.67,0.73,1.09
0089_413.6,2.0,0.9,0.74,1.01,0.83,0.68,0.98,0.69,0.58,0.9
0089_413.9,2.0,0.92,0.73,1.04,0.85,0.67,1.02,0.7,0.57,0.94
0089_414.2,2.0,0.61,0.47,0.71,0.56,0.43,0.66,0.46,0.37,0.6
0089_414.4,2.0,0.47,0.52,0.83,0.43,0.48,0.76,0.36,0.41,0.7
0089_414.5,2.0,0.6,0.47,0.64,0.56,0.44,0.59,0.46,0.37,0.54
0089_414.9,2.0,0.93,0.76,0.99,0.89,0.7,0.96,0.73,0.6,0.89
0089_415.4,2.0,0.92,0.66,1.0,0.85,0.61,0.95,0.7,0.52,0.87
0089_415.9,2.0,0.9,0.67,0.98,0.86,0.61,0.95,0.71,0.52,0.88
0089_416.5,2.0,0.35,0.3,0.52,0.32,0.27,0.48,0.27,0.24,0.43
0089_417.0,2.0,0.34,0.3,0.51,0.31,0.28,0.47,0.26,0.24,0.42
0089_417.4,2.0,0.56,0.48,0.73,0.51,0.44,0.68,0.43,0.39,0.61
0089_417.9,2.0,0.57,0.49,0.76,0.53,0.45,0.7,0.44,0.39,0.63
0089_418.2,2.0,0.62,0.48,0.79,0.57,0.44,0.72,0.48,0.39,0.65
0089_418.6,2.0,0.53,0.43,0.7,0.49,0.39,0.64,0.41,0.34,0.58
0089_419.3,2.0,0.51,0.46,0.74,0.47,0.43,0.68,0.39,0.37,0.61
0089_420.1,2.0,0.55,0.44,0.75,0.5,0.4,0.69,0.42,0.35,0.62
0089_420.3,2.0,0.21,0.19,0.31,0.2,0.18,0.28,0.16,0.16,0.25
0089_421.7,2.0,0.21,0.19,0.32,0.19,0.17,0.3,0.16,0.15,0.27
0089_422.5,2.0,0.31,0.24,0.47,0.27,0.21,0.42,0.23,0.19,0.36
0089_422.7,2.0,0.4,0.32,0.59,0.35,0.28,0.52,0.3,0.24,0.48
0089_423.4,2.0,0.43,0.38,0.56,0.38,0.33,0.49,0.32,0.29,0.46
0089_423.8,2.0,0.4,0.35,0.57,0.35,0.31,0.5,0.29,0.27,0.44
0089_425.0,2.0,0.37,0.34,0.58,0.33,0.3,0.51,0.27,0.26,0.45
0089_427.1,2.0,0.4,0.35,0.62,0.35,0.31,0.55,0.29,0.27,0.48
0089_427.7,2.0,0.42,0.35,0.64,0.37,0.31,0.56,0.3,0.27,0.49
0089_428.1,2.0,0.45,0.37,0.69,0.4,0.33,0.6,0.33,0.28,0.53
