SEGID,FT,AnnWkAM15,AnnWkMD15,AnnWkPM15,AnnWkAMHr,AnnWkMDHr,AnnWkPMHr,AnnWkAMPrd,AnnWkMDPrd,AnnWkPMPrd
0068_060.4,2.0,0.72,0.37,1.03,0.66,0.34,1.0,0.55,0.29,0.9
0068_060.8,2.0,0.92,0.43,1.34,0.85,0.39,1.32,0.71,0.34,1.18
0068_061.8,2.0,0.91,0.37,1.42,0.84,0.34,1.39,0.7,0.29,1.25
0068_062.6,2.0,0.42,0.22,0.71,0.39,0.21,0.65,0.32,0.18,0.59
0068_063.8,2.0,0.51,0.33,0.63,0.47,0.3,0.58,0.39,0.26,0.52
0068_064.4,2.0,0.38,0.26,0.51,0.35,0.24,0.47,0.29,0.21,0.42
0068_065.7,2.0,0.82,0.56,1.07,0.76,0.52,1.05,0.63,0.45,0.94
0068_066.6,2.0,0.71,0.56,0.97,0.65,0.52,0.92,0.54,0.45,0.83
0068_067.3,2.0,0.29,0.23,0.51,0.27,0.21,0.47,0.22,0.18,0.42
0068_068.2,2.0,0.36,0.32,0.63,0.33,0.3,0.58,0.27,0.26,0.52
0068_068.7,2.0,0.47,0.48,0.69,0.43,0.44,0.64,0.36,0.37,0.59
0068_068.9,2.0,0.53,0.51,0.66,0.49,0.47,0.61,0.4,0.4,0.56
0068_069.0,2.0,0.72,0.77,0.82,0.66,0.71,0.75,0.54,0.61,0.69
0068_069.2,2.0,0.7,0.67,0.88,0.65,0.62,0.81,0.54,0.53,0.74
0068_069.6,2.0,0.8,0.76,1.04,0.73,0.7,1.02,0.61,0.6,0.94
0068_070.0,2.0,0.83,0.75,1.09,0.76,0.69,1.07,0.63,0.58,0.99
0068_070.2,2.0,0.94,0.69,1.12,0.89,0.63,1.09,0.74,0.54,1.01
0068_070.5,2.0,0.55,0.38,0.72,0.51,0.35,0.66,0.42,0.29,0.61
0071_000.0,2.0,0.87,0.63,1.01,0.8,0.58,0.98,0.67,0.5,0.88
0071_000.4,2.0,0.84,0.62,0.98,0.77,0.57,0.93,0.65,0.5,0.84
0071_001.4,2.0,1.04,0.74,1.22,1.02,0.68,1.2,0.85,0.59,1.08
0071_002.4,2.0,0.92,0.6,1.12,0.87,0.55,1.1,0.73,0.48,0.99
0071_002.9,2.0,0.99,0.61,1.14,0.96,0.56,1.11,0.8,0.48,1.0
0071_004.1,2.0,1.06,0.82,1.07,1.04,0.75,1.05,0.86,0.64,0.97
0071_004.7,2.0,0.91,0.84,1.15,0.84,0.77,1.12,0.7,0.65,1.04
0071_005.0,2.0,0.59,0.54,0.92,0.54,0.5,0.88,0.45,0.43,0.81
0071_005.1,2.0,0.74,0.81,1.02,0.68,0.74,0.99,0.56,0.63,0.92
0071_005.5,2.0,0.97,0.88,1.12,0.92,0.81,1.1,0.76,0.69,1.01
0071_006.0,2.0,1.0,0.65,1.51,0.97,0.6,1.48,0.8,0.51,1.37
0071_006.6,2.0,0.97,0.67,1.32,0.92,0.62,1.29,0.76,0.53,1.19
0071_007.2,2.0,0.48,0.35,0.69,0.44,0.32,0.63,0.37,0.28,0.57
0071_007.7,2.0,0.79,0.48,1.07,0.73,0.44,1.05,0.61,0.38,0.94
0071_008.2,2.0,1.0,0.55,1.46,0.95,0.51,1.43,0.79,0.43,1.32
0071_009.2,2.0,0.92,0.6,1.11,0.88,0.55,1.09,0.72,0.47,1.0
0071_009.7,2.0,0.89,0.69,1.04,0.82,0.63,1.02,0.68,0.54,0.94
0071_010.2,2.0,1.06,0.89,1.31,1.03,0.82,1.29,0.86,0.7,1.19
0071_010.7,2.0,0.88,0.63,0.98,0.81,0.58,0.94,0.67,0.49,0.86
0071_011.5,2.0,0.91,0.64,0.93,0.87,0.59,0.88,0.72,0.5,0.81
0071_011.7,2.0,0.92,0.64,0.98,0.84,0.59,0.95,0.7,0.5,0.88
0071_012.2,2.0,0.93,0.67,0.98,0.89,0.62,0.93,0.73,0.53,0.86
0071_012.6,2.0,0.92,0.63,0.99,0.84,0.58,0.94,0.7,0.5,0.86
0071_012.7,2.0,0.79,0.57,1.01,0.73,0.52,0.97,0.6,0.45,0.9
0071_013.3,2.0,1.08,0.63,1.33,1.06,0.58,1.3,0.87,0.5,1.2
0071_014.1,2.0,1.03,0.67,1.34,1.01,0.61,1.31,0.84,0.52,1.21
0071_014.6,2.0,0.97,0.62,1.22,0.92,0.57,1.2,0.76,0.49,1.11
0071_015.7,2.0,0.62,0.44,0.77,0.57,0.4,0.71,0.47,0.34,0.65
0071_016.5,2.0,0.83,0.48,0.93,0.76,0.45,0.89,0.63,0.38,0.82
0071_017.4,2.0,0.69,0.44,0.8,0.64,0.4,0.74,0.53,0.34,0.68
0071_018.3,2.0,0.72,0.47,0.85,0.66,0.44,0.78,0.55,0.38,0.7
0071_019.2,2.0,0.64,0.45,0.72,0.59,0.42,0.67,0.49,0.36,0.61
0071_019.6,2.0,0.99,0.71,0.99,0.96,0.66,0.96,0.8,0.56,0.89
0071_020.0,2.0,1.0,0.7,1.02,0.95,0.65,0.99,0.78,0.55,0.91
0071_020.6,2.0,0.99,0.7,1.05,0.96,0.64,1.03,0.79,0.55,0.95
0071_021.2,2.0,1.0,0.67,1.02,0.95,0.61,0.99,0.78,0.52,0.91
0071_021.7,2.0,0.92,0.63,0.98,0.84,0.58,0.95,0.7,0.49,0.88
0071_021.9,2.0,0.95,0.7,0.97,0.91,0.65,0.92,0.75,0.55,0.85
0071_022.2,2.0,1.18,0.82,0.97,1.16,0.75,0.92,0.96,0.64,0.85
0071_022.3,2.0,0.95,0.58,0.94,0.9,0.53,0.89,0.75,0.45,0.82
0073_015.5,2.0,0.11,0.08,0.14,0.09,0.07,0.12,0.08,0.06,0.11
0073_018.5,2.0,0.11,0.08,0.14,0.09,0.07,0.12,0.08,0.06,0.11
0073_020.7,2.0,0.2,0.15,0.23,0.17,0.13,0.2,0.14,0.11,0.19
0073_022.2,2.0,0.27,0.2,0.32,0.23,0.18,0.28,0.19,0.16,0.26
0073_023.2,2.0,0.26,0.21,0.34,0.23,0.18,0.3,0.19,0.16,0.28
0073_023.8,2.0,0.34,0.25,0.42,0.3,0.22,0.37,0.25,0.19,0.34
0073_024.3,2.0,0.34,0.25,0.42,0.3,0.22,0.37,0.25,0.19,0.34
0073_024.6,2.0,0.33,0.24,0.41,0.29,0.21,0.36,0.24,0.19,0.33
0073_025.7,2.0,0.36,0.26,0.43,0.32,0.23,0.38,0.26,0.2,0.35
0073_026.5,2.0,0.35,0.26,0.43,0.31,0.23,0.38,0.25,0.2,0.35
0073_026.7,2.0,0.35,0.26,0.43,0.31,0.23,0.37,0.25,0.2,0.35
0073_027.7,2.0,0.35,0.26,0.42,0.31,0.23,0.37,0.25,0.21,0.35
0073_027.8,2.0,0.35,0.26,0.42,0.31,0.23,0.37,0.25,0.21,0.35
0073_028.5,2.0,0.37,0.28,0.44,0.32,0.25,0.39,0.26,0.22,0.36
0073_029.2,2.0,0.37,0.28,0.44,0.32,0.25,0.39,0.26,0.22,0.36
0073_029.7,2.0,0.5,0.39,0.62,0.44,0.34,0.54,0.36,0.3,0.5
0073_030.2,2.0,0.64,0.52,0.85,0.56,0.46,0.75,0.46,0.4,0.65
0073_030.7,2.0,0.75,0.66,1.0,0.66,0.58,0.91,0.54,0.5,0.8
0073_031.3,2.0,0.9,0.76,1.02,0.79,0.67,0.93,0.66,0.58,0.81
0073_031.8,2.0,0.95,0.79,1.06,0.86,0.7,1.01,0.71,0.61,0.88
0073_032.3,2.0,0.97,0.77,1.21,0.88,0.68,1.15,0.73,0.59,1.0
0073_033.3,2.0,1.15,0.86,1.31,1.13,0.79,1.28,0.94,0.69,1.15
0073_033.9,2.0,1.21,0.95,1.43,1.19,0.9,1.4,0.99,0.78,1.26
0073_034.6,2.0,1.55,1.11,1.4,1.47,1.06,1.33,1.22,0.92,1.16
0073_035.4,15.0,0.72,0.45,0.66,0.66,0.41,0.61,0.55,0.36,0.55
0073_035.7,3.0,1.02,0.81,1.04,0.99,0.75,1.02,0.82,0.64,0.94
0073_035.8,3.0,0.68,0.63,0.74,0.63,0.58,0.68,0.52,0.5,0.62
0074_000.0,3.0,0.79,0.61,0.78,0.72,0.56,0.72,0.6,0.47,0.66
0074_000.1,3.0,1.09,0.94,1.08,1.07,0.9,1.06,0.89,0.78,0.96
0074_000.4,3.0,1.22,0.99,1.34,1.2,0.94,1.32,1.0,0.82,1.18
0074_001.0,3.0,0.92,0.79,1.04,0.87,0.73,1.02,0.73,0.63,0.92
0074_001.6,3.0,0.98,0.91,1.08,0.95,0.87,1.06,0.79,0.75,0.95
0074_002.1,3.0,0.99,0.94,1.22,0.94,0.89,1.2,0.79,0.78,1.08
0074_002.3,3.0,0.83,0.75,0.99,0.76,0.69,0.96,0.64,0.6,0.86
0074_003.1,3.0,0.7,0.74,1.02,0.65,0.68,0.99,0.54,0.59,0.89
0074_003.9,3.0,0.8,0.6,1.02,0.74,0.55,0.99,0.61,0.48,0.89
0074_004.6,3.0,0.9,0.73,1.22,0.86,0.67,1.19,0.72,0.58,1.07
0075_000.0,2.0,1.23,0.95,1.59,1.17,0.84,1.51,0.97,0.73,1.32
0075_000.1,2.0,0.79,0.67,0.92,0.73,0.62,0.85,0.61,0.54,0.76
0075_000.6,2.0,0.8,0.69,0.9,0.74,0.63,0.85,0.62,0.55,0.77
0075_000.9,2.0,0.94,0.66,0.9,0.89,0.61,0.86,0.75,0.53,0.77
0077_000.0,3.0,0.09,0.07,0.12,0.08,0.06,0.11,0.07,0.05,0.1
0077_000.5,3.0,0.1,0.07,0.13,0.09,0.06,0.11,0.07,0.05,0.1
0077_001.0,3.0,0.1,0.06,0.13,0.09,0.05,0.12,0.07,0.05,0.1
0077_002.0,3.0,0.1,0.06,0.13,0.09,0.05,0.12,0.07,0.05,0.11
0077_002.4,3.0,0.19,0.11,0.24,0.17,0.09,0.21,0.14,0.08,0.2
0077_002.9,3.0,0.19,0.11,0.24,0.16,0.09,0.21,0.13,0.08,0.2
0077_003.9,3.0,0.19,0.11,0.23,0.16,0.09,0.21,0.13,0.08,0.19
0077_004.2,3.0,0.18,0.11,0.23,0.16,0.09,0.2,0.13,0.08,0.19
0077_004.4,3.0,0.18,0.11,0.24,0.16,0.09,0.21,0.13,0.08,0.2
0077_004.9,3.0,0.23,0.13,0.32,0.2,0.12,0.28,0.16,0.1,0.24
0077_005.2,3.0,0.23,0.13,0.32,0.2,0.12,0.28,0.16,0.1,0.24
0077_005.4,3.0,0.22,0.16,0.33,0.2,0.14,0.29,0.16,0.12,0.25
0077_005.8,3.0,0.27,0.22,0.38,0.25,0.2,0.35,0.21,0.17,0.32
0077_006.6,2.0,0.33,0.31,0.43,0.31,0.28,0.39,0.25,0.24,0.35
0077_007.1,2.0,0.68,0.67,0.84,0.63,0.62,0.77,0.52,0.54,0.7
0077_007.4,2.0,0.94,0.85,1.12,0.9,0.78,1.1,0.75,0.68,0.99
0077_007.9,2.0,0.91,0.83,1.08,0.84,0.76,1.05,0.7,0.66,0.95
0077_008.5,2.0,0.55,0.49,0.7,0.51,0.45,0.64,0.42,0.38,0.59
0079_000.0,3.0,0.53,0.25,0.78,0.49,0.23,0.72,0.4,0.2,0.64
0079_000.7,3.0,0.66,0.4,0.8,0.6,0.36,0.73,0.5,0.32,0.66
0079_001.9,3.0,0.73,0.51,0.92,0.68,0.47,0.87,0.56,0.41,0.78
0079_002.5,2.0,0.8,0.66,0.8,0.73,0.61,0.74,0.61,0.53,0.66
0079_002.9,2.0,0.47,0.45,0.59,0.43,0.42,0.54,0.36,0.35,0.5
0079_003.0,2.0,0.48,0.4,0.47,0.44,0.37,0.44,0.37,0.32,0.4
0079_003.3,2.0,0.53,0.44,0.62,0.48,0.41,0.57,0.4,0.35,0.53
0079_003.4,2.0,0.5,0.42,0.53,0.46,0.39,0.48,0.38,0.33,0.45
0079_003.6,2.0,0.42,0.4,0.48,0.39,0.37,0.44,0.32,0.31,0.41
0079_003.8,2.0,0.61,0.58,0.61,0.57,0.54,0.56,0.47,0.46,0.52
0079_003.9,2.0,0.64,0.59,0.64,0.59,0.54,0.59,0.49,0.46,0.54
0079_004.3,2.0,0.45,0.43,0.54,0.41,0.4,0.5,0.35,0.35,0.45
0079_004.9,2.0,0.39,0.38,0.48,0.36,0.35,0.45,0.3,0.3,0.41
0079_005.0,2.0,0.4,0.39,0.55,0.37,0.36,0.5,0.31,0.31,0.46
0079_005.1,2.0,0.38,0.37,0.58,0.35,0.34,0.53,0.29,0.29,0.49
0080_101.5,35.0,0.74,0.29,0.95,0.65,0.26,0.86,0.58,0.22,0.78
0080_104.3,35.0,0.76,0.3,0.98,0.67,0.27,0.89,0.6,0.23,0.8
0080_111.3,35.0,0.79,0.56,1.04,0.73,0.51,1.02,0.65,0.44,0.92
0080_112.5,35.0,0.53,0.37,0.74,0.48,0.34,0.68,0.43,0.29,0.61
0080_113.3,34.0,0.77,0.56,0.91,0.71,0.51,0.84,0.63,0.44,0.76
0080_114.3,34.0,1.06,0.7,1.25,1.04,0.65,1.22,0.92,0.55,1.1
0080_115.3,34.0,0.84,0.68,1.01,0.77,0.62,0.98,0.66,0.56,0.91
0080_117.7,34.0,0.86,0.68,0.92,0.8,0.63,0.87,0.68,0.56,0.81
0080_122.4,33.0,1.09,0.99,1.3,1.07,0.96,1.27,0.91,0.86,1.18
0080_123.2,33.0,1.07,0.92,1.21,1.05,0.84,1.18,0.9,0.76,1.1
0080_124.1,33.0,1.02,0.82,1.18,1.0,0.76,1.16,0.86,0.68,1.08
0080_125.1,33.0,1.31,0.84,1.17,1.28,0.77,1.15,1.09,0.69,1.06
0080_126.8,33.0,1.07,0.66,1.01,1.05,0.61,0.98,0.89,0.55,0.91
0080_127.0,33.0,0.78,0.59,1.08,0.72,0.54,1.06,0.61,0.49,0.98
0080_127.8,33.0,0.75,0.48,0.96,0.69,0.44,0.91,0.57,0.4,0.83
0080_128.7,33.0,0.78,0.49,0.97,0.69,0.43,0.85,0.57,0.4,0.77
0080_130.4,33.0,0.79,0.5,0.94,0.69,0.44,0.86,0.57,0.4,0.78
0080_131.9,33.0,0.77,0.49,0.95,0.68,0.43,0.84,0.56,0.39,0.76
0080_133.7,33.0,0.78,0.49,0.95,0.68,0.43,0.84,0.56,0.39,0.76
0080_136.1,33.0,0.77,0.48,0.95,0.68,0.42,0.83,0.56,0.39,0.76
0084_081.0,33.0,0.4,0.25,0.58,0.37,0.23,0.53,0.34,0.21,0.5
0084_081.7,33.0,0.39,0.28,0.56,0.36,0.26,0.52,0.33,0.23,0.49
0084_084.6,33.0,0.5,0.26,0.75,0.44,0.23,0.66,0.4,0.21,0.62
0084_087.8,33.0,0.46,0.27,0.55,0.4,0.24,0.48,0.37,0.21,0.46
0085_003.0,2.0,0.39,0.27,0.48,0.34,0.24,0.43,0.28,0.21,0.37
0085_003.5,13.0,0.98,0.88,1.1,0.9,0.78,1.04,0.74,0.68,0.91
0085_004.5,13.0,0.91,0.76,0.98,0.83,0.7,0.94,0.7,0.61,0.84
0085_005.8,13.0,0.9,0.76,0.92,0.83,0.7,0.88,0.69,0.6,0.79
0085_006.0,13.0,0.92,0.77,0.83,0.85,0.71,0.76,0.71,0.61,0.69
0085_006.6,13.0,0.86,0.71,0.91,0.79,0.65,0.86,0.66,0.57,0.78
0085_007.0,13.0,0.84,0.74,0.9,0.77,0.68,0.83,0.65,0.59,0.74
0085_007.9,13.0,0.78,0.67,0.84,0.72,0.61,0.77,0.59,0.52,0.71
0085_008.1,13.0,0.66,0.6,0.74,0.61,0.55,0.68,0.5,0.48,0.61
0085_008.9,13.0,1.01,0.89,1.06,0.98,0.82,1.04,0.82,0.71,0.93
0085_010.0,13.0,1.03,0.9,1.08,1.01,0.86,1.06,0.84,0.73,0.98
0085_010.3,13.0,1.04,0.92,1.08,1.02,0.84,1.06,0.84,0.72,0.98
0085_010.8,13.0,0.99,0.8,1.01,0.94,0.73,0.98,0.78,0.64,0.88
0085_011.3,13.0,1.14,0.96,1.21,1.12,0.92,1.18,0.93,0.79,1.06
0085_011.9,13.0,1.14,0.96,1.21,1.12,0.92,1.18,0.93,0.79,1.06
0085_012.5,13.0,0.66,0.51,0.66,0.6,0.47,0.61,0.5,0.41,0.55
0085_013.9,13.0,0.71,0.56,0.73,0.65,0.51,0.67,0.54,0.45,0.61
0085_015.5,13.0,0.96,0.72,0.98,0.91,0.66,0.95,0.76,0.57,0.86
0085_017.7,13.0,0.91,0.61,0.9,0.84,0.56,0.86,0.7,0.49,0.77
0085_018.7,13.0,0.79,0.55,0.78,0.73,0.5,0.72,0.61,0.44,0.65
0089_297.1,13.0,0.2,0.11,0.2,0.17,0.1,0.17,0.14,0.09,0.16
0089_322.3,2.0,0.4,0.3,0.64,0.35,0.26,0.56,0.29,0.23,0.49
0089_324.2,2.0,0.3,0.21,0.49,0.26,0.19,0.43,0.22,0.16,0.38
0089_324.7,2.0,0.49,0.34,0.74,0.45,0.32,0.68,0.37,0.27,0.62
0089_325.7,2.0,0.87,0.59,1.09,0.8,0.54,1.07,0.67,0.47,0.96
0089_326.1,2.0,0.85,0.56,1.04,0.78,0.51,1.02,0.65,0.44,0.92
0089_326.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0089_326.8,2.0,0.53,0.32,0.62,0.49,0.3,0.57,0.4,0.26,0.51
0089_327.0,2.0,0.56,0.31,0.63,0.51,0.28,0.58,0.43,0.24,0.52
0089_327.7,2.0,0.93,0.71,0.98,0.88,0.66,0.95,0.74,0.57,0.85
0089_327.9,2.0,0.91,0.67,1.03,0.83,0.61,1.01,0.7,0.53,0.9
0089_328.1,2.0,0.95,0.62,0.99,0.9,0.57,0.94,0.75,0.48,0.86
0089_328.5,2.0,1.29,0.76,1.33,1.26,0.7,1.31,1.04,0.6,1.2
0089_328.8,2.0,1.22,0.68,1.38,1.2,0.62,1.35,1.0,0.54,1.22
0089_329.8,3.0,1.02,0.61,1.13,0.99,0.56,1.11,0.82,0.48,1.0
0089_331.1,3.0,0.87,0.61,1.17,0.8,0.56,1.14,0.66,0.49,1.03
0089_331.6,3.0,0.99,0.66,1.25,0.94,0.6,1.22,0.79,0.52,1.1
0089_331.7,3.0,1.04,0.74,1.19,1.02,0.68,1.17,0.85,0.59,1.05
0089_333.1,3.0,0.61,0.43,0.7,0.56,0.39,0.64,0.47,0.34,0.59
0089_333.2,3.0,0.56,0.36,0.65,0.51,0.33,0.6,0.42,0.29,0.55
0089_333.5,3.0,0.57,0.58,0.73,0.52,0.53,0.67,0.43,0.45,0.62
0089_334.1,3.0,0.98,0.84,1.24,0.93,0.78,1.22,0.77,0.66,1.12
0089_334.3,3.0,0.95,0.9,1.28,0.91,0.83,1.26,0.75,0.71,1.16
0089_334.6,3.0,0.61,0.55,0.73,0.56,0.51,0.67,0.47,0.43,0.62
0089_334.9,2.0,0.99,0.9,1.05,0.96,0.83,1.03,0.8,0.71,0.95
0089_335.0,2.0,1.04,0.92,1.08,1.02,0.85,1.06,0.84,0.72,0.98
0089_335.3,2.0,1.04,0.89,1.08,1.02,0.82,1.06,0.85,0.7,0.98
0089_335.6,2.0,1.04,0.91,1.17,1.02,0.87,1.15,0.84,0.74,1.06
0089_336.0,2.0,0.94,0.89,1.1,0.9,0.82,1.08,0.74,0.7,0.99
0089_336.5,2.0,0.94,0.88,1.09,0.89,0.81,1.07,0.74,0.69,0.99
0089_336.7,2.0,0.92,0.88,1.09,0.87,0.81,1.07,0.72,0.69,0.98
0089_337.2,2.0,0.91,0.88,1.06,0.87,0.81,1.04,0.72,0.69,0.96
0089_337.5,2.0,0.93,0.89,1.06,0.88,0.82,1.04,0.73,0.7,0.96
0089_337.9,2.0,1.0,0.84,1.07,0.95,0.77,1.05,0.79,0.66,0.97
0089_338.0,2.0,0.99,0.81,1.03,0.94,0.74,1.01,0.78,0.63,0.93
0089_338.5,2.0,1.13,0.99,1.21,1.11,0.96,1.18,0.92,0.82,1.09
0089_339.1,2.0,1.15,0.99,1.24,1.13,0.94,1.22,0.93,0.8,1.12
0089_339.6,2.0,1.15,0.9,1.26,1.12,0.82,1.23,0.93,0.7,1.13
0089_340.2,2.0,1.09,0.91,1.18,1.07,0.84,1.15,0.89,0.71,1.06
0089_340.7,2.0,1.03,0.8,1.19,1.01,0.74,1.17,0.83,0.63,1.08
0089_341.3,2.0,1.03,0.79,1.22,1.01,0.73,1.19,0.84,0.62,1.1
0089_341.8,2.0,1.04,0.75,1.37,1.02,0.69,1.34,0.84,0.59,1.24
0089_342.4,2.0,0.98,0.65,1.31,0.95,0.6,1.28,0.79,0.51,1.18
0089_343.3,2.0,0.78,0.52,1.05,0.72,0.48,1.03,0.6,0.42,0.93
0089_344.0,2.0,0.86,0.54,1.08,0.79,0.5,1.06,0.66,0.43,0.98
0089_344.3,2.0,0.88,0.56,1.06,0.81,0.51,1.04,0.67,0.44,0.96
0089_344.6,2.0,0.88,0.54,1.18,0.81,0.5,1.16,0.67,0.42,1.07
0089_344.7,2.0,0.75,0.4,1.02,0.69,0.37,0.99,0.57,0.31,0.91
0089_345.0,2.0,0.75,0.39,0.98,0.69,0.36,0.95,0.57,0.31,0.88
0089_345.4,2.0,0.69,0.4,0.93,0.63,0.37,0.88,0.52,0.31,0.81
0089_345.9,2.0,0.65,0.4,0.9,0.6,0.37,0.82,0.49,0.31,0.76
0089_346.5,2.0,0.62,0.42,0.87,0.57,0.39,0.8,0.47,0.33,0.74
0089_347.4,2.0,1.04,0.82,1.16,1.01,0.75,1.14,0.84,0.64,1.05
0089_348.0,2.0,0.78,0.68,0.9,0.72,0.63,0.83,0.6,0.53,0.76
0089_348.3,2.0,0.8,0.69,0.94,0.74,0.64,0.89,0.61,0.54,0.82
0089_348.5,2.0,0.7,0.67,0.93,0.64,0.61,0.88,0.54,0.53,0.79
0089_348.8,2.0,0.72,0.86,1.2,0.66,0.79,1.18,0.55,0.67,1.09
0089_349.3,2.0,0.63,0.68,1.06,0.58,0.63,1.04,0.48,0.54,0.96
0089_349.8,2.0,0.86,0.83,0.99,0.79,0.76,0.96,0.66,0.65,0.89
0089_350.1,3.0,0.52,0.42,0.9,0.47,0.38,0.85,0.39,0.33,0.79
0089_350.9,3.0,0.51,0.4,0.85,0.47,0.37,0.79,0.39,0.32,0.71
0089_351.4,3.0,0.46,0.38,0.76,0.42,0.35,0.7,0.35,0.31,0.63
0089_351.8,3.0,0.42,0.35,0.79,0.38,0.32,0.73,0.32,0.28,0.65
0089_352.0,3.0,0.67,0.44,0.94,0.62,0.4,0.9,0.51,0.35,0.81
0089_352.2,3.0,0.63,0.45,0.9,0.58,0.42,0.85,0.48,0.36,0.77
0089_362.5,2.0,0.59,0.37,1.46,0.54,0.34,1.43,0.45,0.29,1.32
0089_363.3,2.0,0.57,0.38,1.37,0.52,0.35,1.34,0.43,0.29,1.23
0089_363.8,2.0,0.89,0.53,1.26,0.82,0.49,1.23,0.68,0.41,1.14
0089_364.3,2.0,0.87,0.52,1.35,0.8,0.47,1.32,0.66,0.4,1.22
0089_364.8,2.0,1.0,0.67,1.38,0.97,0.62,1.35,0.8,0.53,1.25
0089_365.5,2.0,0.95,0.68,1.3,0.9,0.63,1.28,0.74,0.53,1.18
0089_366.3,2.0,0.7,0.51,0.92,0.64,0.47,0.85,0.53,0.4,0.78
0089_366.8,2.0,0.61,0.42,0.79,0.56,0.39,0.73,0.47,0.33,0.67
0089_367.2,2.0,0.91,0.6,1.06,0.87,0.55,1.04,0.72,0.47,0.96
0089_368.0,2.0,0.63,0.39,0.8,0.58,0.36,0.73,0.48,0.31,0.67
0089_368.4,2.0,0.87,0.5,0.99,0.8,0.46,0.96,0.66,0.39,0.88
0089_369.0,2.0,0.78,0.52,0.99,0.71,0.47,0.96,0.59,0.4,0.89
0089_369.8,2.0,1.03,0.72,0.99,1.01,0.66,0.96,0.84,0.56,0.88
0089_369.9,2.0,1.01,0.71,1.09,0.98,0.66,1.07,0.81,0.56,0.99
0089_370.6,2.0,0.97,0.65,1.27,0.92,0.6,1.24,0.76,0.51,1.14
0089_371.0,2.0,1.0,0.63,1.44,0.97,0.58,1.41,0.8,0.49,1.3
0089_371.5,2.0,0.88,0.53,1.08,0.81,0.48,1.06,0.67,0.41,0.97
0089_372.0,2.0,1.04,0.68,1.17,1.02,0.63,1.15,0.84,0.53,1.06
0089_372.2,2.0,0.98,0.62,1.05,0.94,0.57,1.03,0.77,0.48,0.95
0089_372.6,2.0,0.97,0.62,1.13,0.92,0.57,1.1,0.76,0.49,1.02
0089_372.7,2.0,0.95,0.57,1.07,0.9,0.52,1.05,0.75,0.44,0.97
0089_373.6,2.0,0.86,0.57,0.9,0.79,0.52,0.86,0.66,0.44,0.79
0089_374.5,2.0,0.77,0.54,0.87,0.7,0.49,0.8,0.58,0.42,0.74
0089_375.3,2.0,0.89,0.72,0.98,0.82,0.66,0.93,0.68,0.56,0.86
0089_375.7,2.0,0.91,0.64,0.91,0.87,0.59,0.86,0.72,0.5,0.8
0089_376.2,2.0,0.69,0.57,0.72,0.63,0.52,0.66,0.52,0.44,0.61
0089_376.8,2.0,0.73,0.54,0.83,0.67,0.5,0.76,0.56,0.42,0.7
0089_377.3,2.0,0.6,0.46,0.68,0.55,0.42,0.63,0.45,0.36,0.58
0089_377.9,2.0,0.9,0.73,0.98,0.85,0.67,0.93,0.71,0.57,0.86
0089_378.0,2.0,0.87,0.72,0.91,0.8,0.66,0.86,0.66,0.56,0.79
0089_378.3,2.0,0.93,0.82,0.87,0.89,0.75,0.8,0.73,0.64,0.74
0089_378.5,2.0,0.82,0.78,0.89,0.75,0.71,0.82,0.62,0.61,0.76
0089_378.6,3.0,0.95,0.81,1.05,0.9,0.74,1.03,0.75,0.63,0.95
0089_378.8,3.0,0.91,0.79,0.99,0.84,0.72,0.94,0.69,0.62,0.86
0089_378.9,3.0,0.91,0.71,0.99,0.87,0.65,0.96,0.72,0.56,0.89
0089_379.1,3.0,0.9,0.71,0.98,0.83,0.65,0.95,0.69,0.55,0.88
0089_379.2,3.0,0.38,0.37,0.66,0.35,0.34,0.61,0.29,0.29,0.56
0089_379.4,3.0,0.41,0.39,0.64,0.37,0.36,0.59,0.31,0.31,0.54
0089_379.5,3.0,0.55,0.35,0.71,0.51,0.32,0.65,0.42,0.28,0.6
0089_379.8,3.0,0.85,0.31,0.9,0.78,0.29,0.86,0.65,0.24,0.79
0089_380.0,3.0,0.97,0.38,1.01,0.92,0.35,0.98,0.77,0.3,0.91
0089_380.3,3.0,0.94,0.34,1.0,0.9,0.31,0.95,0.74,0.26,0.87
0089_380.7,3.0,0.78,0.06,0.93,0.72,0.06,0.89,0.6,0.05,0.82
0089_381.0,3.0,0.73,0.18,0.82,0.67,0.16,0.75,0.56,0.14,0.69
0089_381.3,3.0,0.64,0.18,0.76,0.59,0.17,0.7,0.49,0.14,0.64
0089_381.6,14.0,0.78,0.37,0.87,0.71,0.34,0.8,0.6,0.29,0.72
0089_383.5,2.0,0.94,0.49,1.03,0.89,0.46,1.0,0.75,0.4,0.9
0089_384.9,2.0,1.1,0.61,1.23,1.08,0.56,1.2,0.9,0.48,1.08
0089_385.0,2.0,1.35,0.55,1.54,1.32,0.51,1.51,1.1,0.44,1.36
0089_385.2,2.0,0.64,0.24,0.77,0.59,0.22,0.71,0.49,0.19,0.64
0089_385.7,2.0,0.53,0.27,0.71,0.49,0.25,0.65,0.41,0.21,0.6
0089_386.3,2.0,0.9,0.43,1.05,0.83,0.39,1.03,0.69,0.33,0.95
0089_386.8,2.0,0.51,0.42,0.73,0.47,0.39,0.67,0.39,0.33,0.62
0089_387.2,2.0,0.52,0.39,0.93,0.48,0.36,0.88,0.4,0.31,0.81
