SEGID,FT,AnnWkAM15,AnnWkMD15,AnnWkPM15,AnnWkAMHr,AnnWkMDHr,AnnWkPMHr,AnnWkAMPrd,AnnWkMDPrd,AnnWkPMPrd
0068_060.4,2.0,0.59,0.35,0.89,0.54,0.32,0.82,0.45,0.28,0.74
0068_060.8,2.0,0.53,0.41,0.98,0.49,0.38,0.95,0.41,0.33,0.86
0068_061.8,2.0,0.48,0.35,1.0,0.44,0.32,0.97,0.37,0.28,0.87
0068_062.6,2.0,0.24,0.19,0.39,0.22,0.18,0.36,0.19,0.15,0.32
0068_063.8,2.0,0.16,0.11,0.24,0.15,0.1,0.22,0.12,0.09,0.2
0068_064.4,2.0,0.22,0.15,0.32,0.2,0.14,0.29,0.17,0.12,0.26
0068_065.7,2.0,0.32,0.23,0.53,0.3,0.21,0.49,0.25,0.18,0.44
0068_066.6,2.0,0.33,0.29,0.54,0.3,0.27,0.5,0.25,0.23,0.45
0068_067.3,2.0,0.27,0.26,0.57,0.24,0.24,0.53,0.2,0.21,0.47
0068_068.2,2.0,0.38,0.36,0.71,0.35,0.33,0.66,0.29,0.28,0.61
0068_068.7,2.0,0.55,0.49,0.85,0.51,0.45,0.78,0.42,0.38,0.72
0068_068.9,2.0,0.61,0.59,0.92,0.56,0.54,0.87,0.47,0.46,0.81
0068_069.0,2.0,0.99,0.89,0.99,0.94,0.82,0.94,0.78,0.7,0.87
0068_069.2,2.0,0.99,0.72,0.95,0.95,0.66,0.91,0.78,0.56,0.83
0068_069.6,2.0,0.69,0.69,0.98,0.63,0.64,0.93,0.52,0.54,0.86
0068_070.0,2.0,0.54,0.71,1.01,0.5,0.65,0.98,0.41,0.56,0.9
0068_070.2,2.0,0.56,0.63,0.98,0.51,0.58,0.95,0.42,0.49,0.88
0068_070.5,2.0,0.24,0.26,0.43,0.22,0.24,0.4,0.18,0.21,0.37
0071_000.0,2.0,0.98,0.86,1.17,0.93,0.79,1.14,0.78,0.69,1.03
0071_000.4,2.0,0.87,0.74,1.03,0.8,0.68,1.01,0.67,0.59,0.91
0071_001.4,2.0,1.02,0.85,1.28,1.0,0.78,1.26,0.84,0.68,1.13
0071_002.4,2.0,0.77,0.53,1.11,0.71,0.49,1.08,0.59,0.42,0.97
0071_002.9,2.0,0.92,0.54,1.21,0.85,0.5,1.18,0.7,0.43,1.09
0071_004.1,2.0,0.84,0.6,1.15,0.78,0.55,1.13,0.64,0.47,1.04
0071_004.7,2.0,0.72,0.73,1.18,0.66,0.67,1.16,0.55,0.57,1.07
0071_005.0,2.0,0.8,0.77,1.02,0.74,0.71,0.99,0.61,0.6,0.91
0071_005.1,2.0,0.94,0.98,1.27,0.89,0.95,1.24,0.74,0.81,1.14
0071_005.5,2.0,1.12,0.99,1.18,1.1,0.96,1.16,0.91,0.82,1.07
0071_006.0,2.0,0.75,0.4,1.29,0.69,0.37,1.26,0.57,0.32,1.16
0071_006.6,2.0,0.74,0.45,1.15,0.68,0.41,1.13,0.56,0.35,1.04
0071_007.2,2.0,0.63,0.46,0.88,0.58,0.42,0.81,0.48,0.37,0.73
0071_007.7,2.0,0.89,0.6,1.18,0.82,0.55,1.16,0.68,0.48,1.04
0071_008.2,2.0,1.15,0.69,1.71,1.13,0.63,1.67,0.93,0.54,1.54
0071_009.2,2.0,1.05,0.72,1.28,1.03,0.66,1.26,0.85,0.57,1.16
0071_009.7,2.0,0.85,0.66,1.07,0.79,0.61,1.05,0.65,0.52,0.97
0071_010.2,2.0,0.96,0.79,1.27,0.92,0.73,1.24,0.76,0.62,1.15
0071_010.7,2.0,0.77,0.55,0.97,0.71,0.51,0.92,0.59,0.43,0.85
0071_011.5,2.0,0.82,0.55,0.99,0.76,0.51,0.96,0.63,0.43,0.89
0071_011.7,2.0,0.82,0.58,1.02,0.76,0.53,0.99,0.62,0.45,0.91
0071_012.2,2.0,0.83,0.59,0.99,0.77,0.54,0.96,0.63,0.46,0.88
0071_012.6,2.0,0.81,0.59,0.95,0.74,0.54,0.9,0.61,0.46,0.83
0071_012.7,2.0,0.91,0.74,1.23,0.86,0.68,1.21,0.71,0.58,1.11
0071_013.3,2.0,1.15,0.72,1.48,1.13,0.66,1.45,0.93,0.57,1.33
0071_014.1,2.0,1.09,0.74,1.54,1.07,0.68,1.51,0.89,0.58,1.39
0071_014.6,2.0,1.03,0.7,1.42,1.01,0.65,1.39,0.83,0.55,1.28
0071_015.7,2.0,0.7,0.47,0.89,0.65,0.44,0.82,0.54,0.37,0.76
0071_016.5,2.0,0.84,0.5,1.03,0.78,0.46,1.0,0.64,0.39,0.92
0071_017.4,2.0,0.75,0.5,0.9,0.69,0.46,0.85,0.57,0.39,0.78
0071_018.3,2.0,0.78,0.52,0.92,0.72,0.48,0.88,0.6,0.41,0.79
0071_019.2,2.0,0.71,0.51,0.82,0.65,0.47,0.76,0.54,0.4,0.7
0071_019.6,2.0,1.03,0.79,1.12,1.01,0.73,1.1,0.83,0.62,1.01
0071_020.0,2.0,1.01,0.8,1.13,0.98,0.73,1.11,0.81,0.63,1.02
0071_020.6,2.0,1.02,0.8,1.16,0.99,0.73,1.14,0.82,0.62,1.05
0071_021.2,2.0,0.99,0.76,1.16,0.96,0.7,1.14,0.79,0.6,1.05
0071_021.7,2.0,0.98,0.79,1.18,0.93,0.73,1.16,0.77,0.62,1.07
0071_021.9,2.0,0.98,0.78,1.05,0.93,0.72,1.03,0.77,0.61,0.95
0071_022.2,2.0,1.22,0.91,1.05,1.19,0.87,1.03,0.99,0.74,0.95
0071_022.3,2.0,0.95,0.63,0.98,0.91,0.58,0.93,0.75,0.49,0.86
0073_015.5,2.0,0.15,0.12,0.18,0.14,0.1,0.16,0.11,0.09,0.15
0073_018.5,2.0,0.15,0.12,0.18,0.13,0.1,0.16,0.11,0.09,0.15
0073_020.7,2.0,0.31,0.28,0.43,0.27,0.25,0.38,0.23,0.22,0.33
0073_022.2,2.0,0.58,0.54,0.78,0.53,0.5,0.72,0.45,0.43,0.65
0073_023.2,2.0,1.0,0.82,1.17,0.91,0.72,1.11,0.75,0.62,0.97
0073_023.8,2.0,0.99,0.8,1.2,0.9,0.7,1.14,0.75,0.61,1.0
0073_024.3,2.0,0.84,0.67,0.99,0.73,0.59,0.9,0.62,0.51,0.83
0073_024.6,2.0,0.84,0.67,0.99,0.74,0.59,0.9,0.63,0.51,0.83
0073_025.7,2.0,0.82,0.63,0.97,0.72,0.55,0.88,0.61,0.48,0.81
0073_026.5,2.0,0.87,0.66,1.02,0.76,0.58,0.93,0.65,0.51,0.86
0073_026.7,2.0,0.9,0.68,1.03,0.79,0.6,0.96,0.67,0.52,0.89
0073_027.7,2.0,0.96,0.75,1.12,0.88,0.66,1.07,0.75,0.57,0.98
0073_027.8,2.0,1.29,1.0,1.61,1.22,0.91,1.53,1.01,0.79,1.34
0073_028.5,2.0,1.29,1.02,1.38,1.23,0.95,1.31,1.02,0.83,1.14
0073_029.2,2.0,1.16,0.93,1.21,1.14,0.89,1.19,0.95,0.77,1.07
0073_029.7,2.0,1.15,1.0,1.11,1.13,0.97,1.09,0.94,0.84,0.98
0073_030.2,2.0,1.49,1.27,1.5,1.46,1.24,1.47,1.22,1.08,1.32
0073_030.7,13.0,3.17,2.49,3.44,3.01,2.37,3.27,2.49,2.05,2.86
0073_031.3,13.0,2.01,1.52,2.05,1.91,1.44,1.95,1.59,1.25,1.7
0073_031.8,13.0,3.31,2.54,3.32,3.25,2.48,3.25,2.71,2.16,2.92
0073_032.3,31.0,1.75,1.26,1.92,1.72,1.24,1.88,1.43,1.07,1.69
0073_033.3,33.0,1.2,0.95,1.32,1.17,0.9,1.29,1.0,0.71,1.17
0073_033.9,33.0,1.29,1.04,1.39,1.26,1.01,1.36,1.07,0.79,1.23
0073_034.6,33.0,1.22,0.97,1.56,1.19,0.92,1.52,1.0,0.72,1.37
0073_035.4,15.0,2.34,2.21,2.7,2.3,2.17,2.64,1.9,1.85,2.44
0073_035.7,3.0,1.01,0.68,0.8,0.98,0.62,0.74,0.81,0.53,0.68
0073_035.8,3.0,0.7,0.64,0.63,0.65,0.59,0.58,0.54,0.5,0.53
0074_000.0,3.0,0.93,0.73,0.92,0.88,0.68,0.87,0.73,0.58,0.8
0074_000.1,3.0,1.24,1.01,1.2,1.21,0.98,1.17,1.01,0.85,1.05
0074_000.4,3.0,1.34,1.09,1.47,1.31,1.06,1.44,1.09,0.92,1.29
0074_001.0,3.0,1.18,0.97,1.18,1.16,0.92,1.15,0.97,0.8,1.04
0074_001.6,3.0,1.25,1.02,1.12,1.22,0.99,1.09,1.02,0.86,0.98
0074_002.1,3.0,1.23,1.05,1.32,1.2,1.03,1.29,1.0,0.89,1.16
0074_002.3,3.0,0.83,0.81,1.04,0.77,0.75,1.02,0.64,0.65,0.91
0074_003.1,3.0,0.74,0.82,1.05,0.69,0.75,1.02,0.57,0.65,0.92
0074_003.9,3.0,0.82,0.67,1.14,0.76,0.62,1.12,0.63,0.54,1.0
0074_004.6,3.0,0.9,0.76,1.27,0.83,0.7,1.25,0.69,0.6,1.12
0075_000.0,2.0,2.1,1.35,1.87,2.0,1.29,1.78,1.66,1.12,1.55
0075_000.1,2.0,1.03,0.98,1.06,0.99,0.93,1.04,0.83,0.8,0.93
0075_000.6,2.0,0.96,0.91,1.01,0.92,0.86,0.97,0.76,0.75,0.88
0075_000.9,2.0,0.79,0.69,0.91,0.73,0.64,0.84,0.6,0.54,0.78
0077_000.0,3.0,0.53,0.18,0.9,0.47,0.16,0.79,0.38,0.14,0.73
0077_000.5,3.0,0.49,0.17,0.88,0.43,0.15,0.77,0.36,0.13,0.72
0077_001.0,3.0,0.38,0.09,0.64,0.34,0.08,0.56,0.28,0.07,0.52
0077_002.0,3.0,0.39,0.09,0.65,0.34,0.08,0.57,0.28,0.07,0.53
0077_002.4,3.0,0.52,0.11,0.86,0.46,0.1,0.76,0.38,0.09,0.7
0077_002.9,3.0,0.5,0.12,0.86,0.44,0.11,0.76,0.36,0.1,0.7
0077_003.9,3.0,0.63,0.2,1.06,0.56,0.18,0.98,0.46,0.15,0.86
0077_004.2,3.0,0.64,0.24,1.04,0.57,0.22,0.96,0.47,0.19,0.84
0077_004.4,3.0,0.77,0.43,1.16,0.68,0.38,1.1,0.56,0.33,0.96
0077_004.9,3.0,1.02,0.6,1.44,0.92,0.52,1.37,0.77,0.45,1.2
0077_005.2,3.0,1.58,0.95,2.33,1.5,0.87,2.21,1.24,0.75,1.93
0077_005.4,3.0,1.6,1.03,2.28,1.52,0.94,2.16,1.26,0.81,1.89
0077_005.8,3.0,1.5,1.05,2.04,1.47,1.03,2.0,1.23,0.89,1.79
0077_006.6,2.0,0.68,0.82,1.0,0.63,0.75,0.95,0.52,0.64,0.88
0077_007.1,2.0,0.86,0.9,1.02,0.79,0.86,1.0,0.65,0.73,0.93
0077_007.4,2.0,1.03,1.04,1.17,1.01,1.02,1.15,0.84,0.87,1.06
0077_007.9,2.0,0.93,0.9,1.1,0.89,0.85,1.08,0.73,0.73,1.0
0077_008.5,2.0,0.55,0.51,0.67,0.51,0.47,0.62,0.42,0.4,0.57
0079_000.0,3.0,0.8,0.28,1.02,0.73,0.25,0.99,0.61,0.22,0.89
0079_000.7,3.0,0.83,0.43,1.2,0.76,0.4,1.17,0.64,0.35,1.05
0079_001.9,3.0,0.99,0.5,1.66,0.94,0.46,1.63,0.79,0.4,1.46
0079_002.5,2.0,0.99,0.91,0.89,0.96,0.84,0.82,0.8,0.72,0.75
0079_002.9,2.0,0.62,0.69,0.76,0.57,0.63,0.7,0.47,0.54,0.64
0079_003.0,2.0,0.66,0.58,0.6,0.61,0.53,0.55,0.5,0.46,0.51
0079_003.3,2.0,0.74,0.6,0.73,0.68,0.55,0.67,0.56,0.47,0.62
0079_003.4,2.0,0.62,0.55,0.63,0.57,0.5,0.58,0.48,0.43,0.54
0079_003.6,2.0,0.5,0.47,0.53,0.46,0.44,0.49,0.38,0.37,0.45
0079_003.8,2.0,1.01,0.96,1.01,0.98,0.91,0.97,0.81,0.78,0.9
0079_003.9,2.0,1.01,0.98,1.02,0.98,0.93,0.99,0.81,0.8,0.92
0079_004.3,2.0,0.69,0.68,0.77,0.63,0.63,0.71,0.53,0.55,0.64
0079_004.9,2.0,0.49,0.56,0.62,0.45,0.52,0.57,0.37,0.44,0.52
0079_005.0,2.0,0.54,0.58,0.73,0.49,0.53,0.67,0.41,0.45,0.62
0079_005.1,2.0,0.55,0.62,0.79,0.5,0.57,0.73,0.42,0.48,0.67
0080_101.5,35.0,0.87,0.35,1.07,0.77,0.31,1.0,0.68,0.26,0.9
0080_104.3,35.0,0.92,0.37,1.14,0.87,0.34,1.12,0.78,0.29,1.01
0080_111.3,35.0,1.55,1.12,1.82,1.52,1.1,1.78,1.35,0.93,1.61
0080_112.5,35.0,0.87,0.55,0.91,0.8,0.51,0.83,0.71,0.43,0.75
0080_113.3,34.0,0.85,0.68,1.1,0.78,0.63,1.08,0.7,0.53,0.97
0080_114.3,34.0,1.26,0.82,1.43,1.23,0.75,1.4,1.09,0.64,1.27
0080_115.3,34.0,1.04,0.84,1.1,1.02,0.77,1.08,0.87,0.69,1.0
0080_117.7,34.0,0.93,0.7,0.84,0.89,0.64,0.77,0.76,0.57,0.72
0080_122.4,33.0,1.24,1.1,1.37,1.21,1.08,1.34,1.04,0.96,1.25
0080_123.2,33.0,1.22,1.03,1.31,1.19,1.0,1.28,1.02,0.89,1.19
0080_124.1,33.0,1.18,0.96,1.3,1.16,0.91,1.27,0.99,0.82,1.18
0080_125.1,33.0,1.51,0.97,1.33,1.48,0.92,1.3,1.26,0.83,1.21
0080_126.8,33.0,1.27,0.81,1.16,1.24,0.75,1.14,1.06,0.67,1.06
0080_127.0,33.0,1.02,0.83,1.39,0.99,0.76,1.36,0.84,0.68,1.27
0080_127.8,33.0,1.02,0.7,1.36,0.99,0.64,1.34,0.81,0.58,1.22
0080_128.7,33.0,1.06,0.72,1.28,0.99,0.63,1.21,0.81,0.58,1.11
0080_130.4,33.0,1.06,0.72,1.28,0.99,0.63,1.21,0.81,0.58,1.11
0080_131.9,33.0,1.05,0.66,1.01,0.98,0.58,0.92,0.8,0.53,0.84
0080_133.7,33.0,1.05,0.66,1.01,0.97,0.58,0.92,0.8,0.53,0.84
0080_136.1,33.0,1.04,0.7,1.25,0.96,0.62,1.19,0.79,0.56,1.09
0084_081.0,33.0,0.45,0.39,0.89,0.41,0.36,0.82,0.38,0.32,0.77
0084_081.7,33.0,0.58,0.45,0.81,0.53,0.42,0.74,0.49,0.37,0.7
0084_084.6,33.0,0.48,0.35,0.73,0.44,0.32,0.67,0.4,0.29,0.63
0084_087.8,33.0,0.73,0.43,0.89,0.65,0.38,0.78,0.59,0.34,0.74
0085_003.0,2.0,1.74,1.15,2.12,1.65,1.09,2.02,1.37,0.95,1.76
0085_003.5,34.0,1.29,1.4,1.48,1.26,1.37,1.45,1.07,1.07,1.31
0085_004.5,34.0,1.32,1.44,1.52,1.3,1.41,1.49,1.1,1.1,1.35
0085_005.8,34.0,1.34,1.3,1.47,1.31,1.28,1.44,1.12,1.0,1.3
0085_006.0,34.0,1.28,1.24,1.41,1.25,1.22,1.38,1.07,0.95,1.24
0085_006.6,34.0,1.24,1.21,1.36,1.22,1.18,1.34,1.03,0.93,1.21
0085_007.0,34.0,1.23,1.2,1.35,1.21,1.17,1.33,1.03,0.92,1.2
0085_007.9,34.0,1.12,1.02,1.25,1.1,0.99,1.22,0.94,0.77,1.11
0085_008.1,34.0,1.38,1.25,1.47,1.35,1.22,1.44,1.15,0.96,1.3
0085_008.9,34.0,1.61,1.45,1.67,1.57,1.42,1.64,1.34,1.11,1.48
0085_010.0,34.0,1.33,1.15,1.47,1.31,1.12,1.44,1.11,0.88,1.33
0085_010.3,34.0,1.65,1.41,1.71,1.62,1.38,1.68,1.37,1.08,1.51
0085_010.8,34.0,1.58,1.35,1.64,1.55,1.32,1.61,1.32,1.04,1.45
0085_011.3,34.0,1.58,1.39,1.62,1.55,1.36,1.59,1.32,1.06,1.43
0085_011.9,34.0,1.55,1.36,1.59,1.52,1.34,1.56,1.29,1.05,1.41
0085_012.5,37.0,0.95,0.85,1.07,0.91,0.78,1.05,0.77,0.61,0.95
0085_013.9,37.0,1.05,0.88,1.17,1.02,0.81,1.14,0.87,0.64,1.03
0085_015.5,37.0,1.18,0.92,1.27,1.16,0.85,1.25,0.99,0.66,1.13
0085_017.7,37.0,1.14,0.85,1.25,1.11,0.78,1.23,0.95,0.61,1.11
0085_018.7,37.0,1.12,0.85,1.23,1.09,0.78,1.21,0.93,0.61,1.09
0089_297.1,13.0,0.28,0.17,0.29,0.24,0.15,0.26,0.2,0.13,0.24
0089_322.3,2.0,0.6,0.61,1.02,0.56,0.56,0.99,0.46,0.48,0.89
0089_324.2,2.0,0.66,0.52,1.03,0.61,0.48,1.01,0.51,0.42,0.9
0089_324.7,2.0,0.76,0.54,1.11,0.7,0.49,1.09,0.58,0.43,0.98
0089_325.7,2.0,1.01,0.79,1.47,0.98,0.72,1.44,0.82,0.63,1.29
0089_326.1,2.0,1.04,0.83,1.49,1.02,0.76,1.46,0.85,0.66,1.31
0089_326.5,2.0,0.04,0.03,0.06,0.04,0.03,0.05,0.03,0.02,0.05
0089_326.8,2.0,0.6,0.37,0.87,0.55,0.34,0.8,0.46,0.29,0.72
0089_327.0,2.0,0.62,0.33,0.81,0.57,0.3,0.74,0.47,0.26,0.67
0089_327.7,2.0,0.72,0.54,1.02,0.66,0.49,0.99,0.55,0.42,0.91
0089_327.9,2.0,1.08,0.71,1.24,1.06,0.65,1.22,0.88,0.55,1.12
0089_328.1,2.0,1.0,0.67,1.08,0.97,0.61,1.06,0.8,0.52,0.98
0089_328.5,2.0,1.35,0.77,1.48,1.32,0.71,1.45,1.1,0.6,1.33
0089_328.8,2.0,1.28,0.66,1.54,1.25,0.61,1.51,1.05,0.53,1.36
0089_329.8,3.0,1.14,0.63,1.31,1.11,0.58,1.28,0.93,0.51,1.15
0089_331.1,3.0,0.93,0.67,1.3,0.88,0.61,1.28,0.73,0.53,1.15
0089_331.6,3.0,1.3,0.89,1.54,1.27,0.82,1.51,1.06,0.71,1.35
0089_331.7,3.0,1.31,0.92,1.55,1.28,0.85,1.52,1.07,0.73,1.36
0089_333.1,3.0,0.74,0.43,0.8,0.68,0.4,0.73,0.56,0.34,0.67
0089_333.2,3.0,0.73,0.38,0.79,0.67,0.35,0.72,0.55,0.3,0.67
0089_333.5,3.0,0.58,0.62,0.76,0.54,0.57,0.7,0.44,0.49,0.64
0089_334.1,3.0,1.02,0.84,1.85,0.99,0.78,1.81,0.82,0.66,1.67
0089_334.3,3.0,1.05,1.02,1.35,1.03,1.0,1.32,0.85,0.86,1.22
0089_334.6,3.0,0.72,0.65,0.92,0.66,0.6,0.84,0.55,0.51,0.78
0089_334.9,2.0,1.01,0.86,1.09,0.98,0.79,1.07,0.81,0.68,0.99
0089_335.0,2.0,1.11,0.91,1.16,1.09,0.84,1.13,0.9,0.71,1.05
0089_335.3,2.0,1.18,0.92,1.2,1.15,0.87,1.17,0.95,0.74,1.08
0089_335.6,2.0,1.31,0.98,1.28,1.29,0.93,1.25,1.06,0.79,1.15
0089_336.0,2.0,1.12,0.8,1.15,1.09,0.74,1.13,0.9,0.63,1.04
0089_336.5,2.0,1.08,0.8,1.17,1.06,0.74,1.15,0.87,0.63,1.06
0089_336.7,2.0,1.13,0.8,1.15,1.11,0.74,1.13,0.92,0.63,1.04
0089_337.2,2.0,1.16,0.8,1.2,1.13,0.73,1.18,0.94,0.62,1.09
0089_337.5,2.0,1.17,0.79,1.17,1.15,0.73,1.14,0.95,0.62,1.05
0089_337.9,2.0,1.0,0.79,1.24,0.97,0.73,1.21,0.8,0.62,1.12
0089_338.0,2.0,0.94,0.81,1.17,0.89,0.75,1.15,0.74,0.64,1.06
0089_338.5,2.0,1.08,0.99,1.33,1.06,0.96,1.31,0.88,0.82,1.21
0089_339.1,2.0,1.11,0.98,1.35,1.09,0.93,1.33,0.9,0.79,1.22
0089_339.6,2.0,1.09,0.89,1.36,1.07,0.82,1.33,0.88,0.7,1.23
0089_340.2,2.0,1.07,0.91,1.28,1.05,0.86,1.25,0.87,0.74,1.16
0089_340.7,2.0,0.99,0.82,1.3,0.96,0.76,1.28,0.79,0.64,1.18
0089_341.3,2.0,0.99,0.82,1.4,0.96,0.75,1.37,0.8,0.64,1.26
0089_341.8,2.0,0.96,0.75,1.59,0.92,0.69,1.56,0.76,0.59,1.44
0089_342.4,2.0,0.92,0.69,1.46,0.87,0.63,1.43,0.72,0.54,1.32
0089_343.3,2.0,0.74,0.56,1.23,0.68,0.52,1.21,0.57,0.45,1.09
0089_344.0,2.0,0.77,0.56,1.2,0.71,0.51,1.18,0.58,0.44,1.09
0089_344.3,2.0,0.76,0.56,1.14,0.7,0.52,1.12,0.58,0.44,1.03
0089_344.6,2.0,0.76,0.56,1.25,0.7,0.52,1.22,0.58,0.44,1.13
0089_344.7,2.0,0.69,0.43,1.11,0.63,0.4,1.08,0.52,0.34,1.0
0089_345.0,2.0,0.68,0.41,1.06,0.62,0.38,1.04,0.52,0.32,0.96
0089_345.4,2.0,0.66,0.43,1.08,0.6,0.4,1.06,0.5,0.34,0.97
0089_345.9,2.0,0.59,0.41,0.99,0.54,0.37,0.94,0.45,0.32,0.87
0089_346.5,2.0,0.55,0.4,1.02,0.5,0.37,0.99,0.42,0.32,0.91
0089_347.4,2.0,1.02,0.8,1.31,0.99,0.73,1.28,0.82,0.63,1.18
0089_348.0,2.0,0.85,0.75,1.06,0.78,0.69,1.04,0.65,0.59,0.96
0089_348.3,2.0,0.91,0.81,1.16,0.83,0.75,1.14,0.69,0.64,1.05
0089_348.5,2.0,0.91,0.8,1.16,0.84,0.73,1.13,0.7,0.62,1.04
0089_348.8,2.0,0.46,0.56,1.33,0.42,0.51,1.3,0.35,0.44,1.2
0089_349.3,2.0,0.39,0.51,0.98,0.36,0.47,0.93,0.3,0.4,0.86
0089_349.8,2.0,0.82,0.75,0.91,0.75,0.69,0.87,0.62,0.58,0.8
0089_350.1,3.0,0.31,0.25,0.88,0.29,0.23,0.81,0.24,0.19,0.74
0089_350.9,3.0,0.29,0.23,0.7,0.26,0.21,0.64,0.22,0.18,0.58
0089_351.4,3.0,0.29,0.26,0.6,0.26,0.24,0.55,0.22,0.21,0.5
0089_351.8,3.0,0.31,0.27,0.73,0.28,0.25,0.67,0.24,0.22,0.6
0089_352.0,3.0,0.34,0.32,0.79,0.31,0.29,0.73,0.26,0.25,0.65
0089_352.2,3.0,0.28,0.29,0.7,0.26,0.27,0.65,0.22,0.24,0.58
0089_362.5,2.0,0.67,0.43,1.38,0.62,0.39,1.35,0.51,0.34,1.25
0089_363.3,2.0,0.68,0.47,1.44,0.62,0.44,1.41,0.52,0.37,1.3
0089_363.8,2.0,0.95,0.77,1.26,0.9,0.71,1.23,0.74,0.6,1.14
0089_364.3,2.0,0.96,0.71,1.35,0.92,0.65,1.32,0.76,0.55,1.22
0089_364.8,2.0,1.09,0.81,1.48,1.07,0.75,1.45,0.89,0.64,1.34
0089_365.5,2.0,1.02,0.8,1.4,0.99,0.74,1.38,0.82,0.63,1.27
0089_366.3,2.0,0.72,0.58,0.92,0.66,0.53,0.85,0.55,0.45,0.78
0089_366.8,2.0,0.63,0.49,0.96,0.58,0.45,0.91,0.48,0.39,0.84
0089_367.2,2.0,0.72,0.52,0.99,0.66,0.48,0.96,0.55,0.41,0.88
0089_368.0,2.0,0.7,0.5,0.93,0.64,0.46,0.88,0.53,0.39,0.81
0089_368.4,2.0,0.9,0.67,1.11,0.83,0.62,1.09,0.68,0.53,1.0
0089_369.0,2.0,0.85,0.73,1.12,0.78,0.67,1.1,0.65,0.57,1.02
0089_369.8,2.0,1.15,0.83,1.13,1.13,0.77,1.1,0.93,0.65,1.02
0089_369.9,2.0,1.07,0.82,1.24,1.05,0.76,1.22,0.87,0.65,1.12
0089_370.6,2.0,1.02,0.75,1.42,1.0,0.69,1.39,0.83,0.59,1.28
0089_371.0,2.0,1.1,0.72,1.61,1.08,0.66,1.58,0.89,0.57,1.45
0089_371.5,2.0,0.9,0.62,1.25,0.83,0.57,1.22,0.69,0.48,1.13
0089_372.0,2.0,1.09,0.81,1.37,1.07,0.74,1.35,0.89,0.63,1.24
0089_372.2,2.0,1.03,0.72,1.24,1.0,0.66,1.22,0.83,0.56,1.12
0089_372.6,2.0,1.01,0.74,1.31,0.98,0.68,1.28,0.81,0.58,1.18
0089_372.7,2.0,0.97,0.65,1.26,0.92,0.6,1.24,0.76,0.51,1.14
0089_373.6,2.0,0.88,0.64,1.0,0.81,0.59,0.97,0.67,0.5,0.89
0089_374.5,2.0,0.81,0.67,0.94,0.75,0.61,0.89,0.62,0.52,0.82
0089_375.3,2.0,0.93,0.87,1.05,0.89,0.8,1.03,0.73,0.68,0.95
0089_375.7,2.0,0.95,0.7,1.04,0.9,0.64,1.02,0.75,0.55,0.94
0089_376.2,2.0,0.71,0.59,0.79,0.65,0.55,0.72,0.54,0.47,0.67
0089_376.8,2.0,0.71,0.51,0.86,0.65,0.47,0.79,0.54,0.4,0.73
0089_377.3,2.0,0.57,0.45,0.67,0.52,0.41,0.62,0.43,0.35,0.57
0089_377.9,2.0,0.7,0.58,0.88,0.65,0.53,0.81,0.53,0.45,0.74
0089_378.0,2.0,0.76,0.65,0.9,0.7,0.6,0.83,0.58,0.51,0.76
0089_378.3,2.0,0.96,0.87,0.92,0.91,0.8,0.87,0.75,0.68,0.8
0089_378.5,2.0,0.88,0.89,0.94,0.81,0.82,0.9,0.67,0.7,0.83
0089_378.6,3.0,1.01,0.99,1.14,0.98,0.94,1.11,0.81,0.8,1.03
0089_378.8,3.0,0.99,0.92,1.03,0.94,0.87,1.01,0.78,0.74,0.93
0089_378.9,3.0,0.96,0.86,1.02,0.91,0.79,0.99,0.75,0.68,0.91
0089_379.1,3.0,0.97,0.85,1.0,0.92,0.78,0.97,0.76,0.66,0.9
0089_379.2,3.0,0.46,0.49,0.73,0.42,0.45,0.67,0.35,0.38,0.62
0089_379.4,3.0,0.38,0.5,0.76,0.35,0.46,0.7,0.29,0.39,0.64
0089_379.5,3.0,0.49,0.46,0.79,0.45,0.42,0.73,0.37,0.36,0.67
0089_379.8,3.0,0.75,0.42,0.85,0.69,0.39,0.78,0.57,0.33,0.72
0089_380.0,3.0,0.78,0.45,0.9,0.72,0.41,0.85,0.59,0.35,0.79
0089_380.3,3.0,0.64,0.35,0.94,0.59,0.32,0.89,0.49,0.27,0.82
0089_380.7,3.0,0.22,0.05,0.95,0.2,0.05,0.9,0.17,0.04,0.83
0089_381.0,3.0,0.24,0.09,0.64,0.22,0.08,0.59,0.18,0.07,0.54
0089_381.3,3.0,0.15,0.04,0.37,0.14,0.04,0.34,0.11,0.03,0.32
0089_381.6,14.0,0.35,0.17,0.57,0.32,0.16,0.52,0.27,0.14,0.47
0089_383.5,2.0,0.16,0.09,0.27,0.15,0.08,0.25,0.13,0.07,0.23
0089_384.6,2.0,1.24,0.84,1.4,1.21,0.77,1.37,1.01,0.67,1.23
0089_384.9,2.0,0.94,0.6,1.06,0.89,0.55,1.04,0.74,0.48,0.93
0089_385.0,2.0,1.02,0.54,1.31,0.99,0.5,1.28,0.82,0.43,1.15
0089_385.2,2.0,0.31,0.17,0.46,0.28,0.16,0.42,0.24,0.13,0.39
0089_385.7,2.0,0.33,0.21,0.54,0.3,0.2,0.5,0.25,0.17,0.46
0089_386.3,2.0,0.58,0.31,0.92,0.53,0.29,0.87,0.44,0.25,0.8
0089_386.8,2.0,0.31,0.36,0.54,0.28,0.33,0.49,0.23,0.28,0.46
