SEGID,FT,AnnWkAM15,AnnWkMD15,AnnWkPM15,AnnWkAMHr,AnnWkMDHr,AnnWkPMHr,AnnWkAMPrd,AnnWkMDPrd,AnnWkPMPrd
0071_004.1,2.0,0.97,0.75,1.19,0.92,0.69,1.17,0.76,0.59,1.08
0071_004.7,2.0,0.71,0.76,1.03,0.66,0.69,1.01,0.54,0.59,0.93
0071_005.0,2.0,0.9,0.83,1.02,0.86,0.76,0.99,0.71,0.65,0.92
0071_005.1,2.0,1.04,1.02,1.23,1.02,0.99,1.2,0.85,0.85,1.11
0071_005.5,2.0,1.06,1.0,1.2,1.04,0.97,1.17,0.86,0.82,1.08
0071_006.0,2.0,0.56,0.36,0.9,0.51,0.33,0.86,0.43,0.28,0.79
0071_006.6,2.0,0.53,0.39,0.82,0.49,0.36,0.76,0.41,0.3,0.7
0071_007.2,2.0,0.54,0.44,0.79,0.5,0.4,0.72,0.41,0.35,0.65
0071_007.7,2.0,0.61,0.47,0.85,0.56,0.43,0.78,0.47,0.37,0.7
0071_008.2,2.0,0.9,0.73,1.15,0.86,0.67,1.13,0.71,0.57,1.04
0071_009.2,2.0,0.94,0.78,1.11,0.89,0.72,1.09,0.74,0.61,1.01
0071_009.7,2.0,0.87,0.75,1.03,0.8,0.69,1.0,0.66,0.59,0.92
0071_010.2,2.0,0.89,0.82,1.29,0.82,0.75,1.26,0.68,0.64,1.16
0071_010.7,2.0,0.7,0.58,1.07,0.64,0.54,1.05,0.53,0.47,0.94
0071_011.5,2.0,0.76,0.62,1.1,0.7,0.57,1.08,0.58,0.49,1.0
0071_011.7,2.0,0.76,0.6,1.05,0.7,0.55,1.03,0.58,0.47,0.95
0071_012.2,2.0,0.76,0.59,0.98,0.7,0.54,0.96,0.58,0.46,0.88
0071_012.6,2.0,0.76,0.6,0.97,0.7,0.55,0.93,0.58,0.47,0.85
0071_012.7,2.0,0.79,0.66,1.07,0.72,0.61,1.05,0.6,0.52,0.97
0071_013.3,2.0,0.98,0.75,1.24,0.95,0.69,1.22,0.79,0.59,1.12
0071_014.1,2.0,0.95,0.76,1.22,0.9,0.7,1.2,0.75,0.59,1.11
0071_014.6,2.0,0.9,0.7,1.14,0.83,0.64,1.12,0.69,0.55,1.03
0071_015.7,2.0,0.59,0.46,0.77,0.54,0.42,0.71,0.45,0.36,0.66
0071_016.5,2.0,0.64,0.46,0.86,0.59,0.42,0.79,0.48,0.36,0.73
0071_017.4,2.0,0.58,0.44,0.8,0.54,0.4,0.74,0.44,0.34,0.68
0071_018.3,2.0,0.68,0.51,0.83,0.62,0.47,0.76,0.52,0.41,0.69
0071_019.2,2.0,0.59,0.46,0.69,0.54,0.42,0.64,0.45,0.36,0.59
0071_019.6,2.0,0.95,0.7,0.99,0.9,0.65,0.96,0.74,0.55,0.89
0071_020.0,2.0,0.89,0.66,1.02,0.82,0.6,0.99,0.68,0.52,0.91
0071_020.6,2.0,0.9,0.66,1.02,0.83,0.61,1.0,0.69,0.52,0.92
0071_021.2,2.0,0.87,0.62,0.98,0.8,0.57,0.95,0.67,0.49,0.88
0071_021.7,2.0,0.78,0.59,0.97,0.72,0.54,0.92,0.6,0.46,0.85
0071_021.9,2.0,0.88,0.66,0.91,0.81,0.61,0.87,0.67,0.52,0.8
0071_022.2,2.0,1.02,0.72,0.91,0.99,0.66,0.86,0.82,0.56,0.8
0071_022.3,2.0,0.9,0.71,0.87,0.83,0.66,0.8,0.68,0.56,0.74
0073_018.5,2.0,0.13,0.11,0.16,0.11,0.09,0.14,0.09,0.08,0.13
0073_020.7,2.0,0.07,0.07,0.1,0.06,0.07,0.09,0.05,0.06,0.08
0073_024.6,2.0,0.15,0.15,0.23,0.13,0.13,0.2,0.11,0.11,0.18
0073_025.7,2.0,0.5,0.37,0.62,0.44,0.32,0.54,0.36,0.28,0.47
0073_027.8,2.0,1.02,0.74,1.11,0.95,0.65,1.06,0.79,0.56,0.92
0073_029.7,2.0,1.15,0.84,1.17,1.13,0.78,1.14,0.93,0.66,1.05
0073_030.7,33.0,0.83,0.62,0.94,0.76,0.57,0.9,0.65,0.45,0.81
0073_033.3,33.0,0.99,0.76,1.11,0.94,0.7,1.09,0.8,0.54,0.98
0073_034.6,33.0,0.99,0.78,1.13,0.96,0.72,1.1,0.81,0.56,1.0
0073_035.4,15.0,0.38,0.47,0.59,0.35,0.43,0.54,0.29,0.37,0.5
0073_035.7,3.0,0.62,0.65,0.75,0.57,0.6,0.69,0.47,0.51,0.64
0074_000.0,3.0,1.08,0.85,1.0,1.06,0.79,0.97,0.88,0.67,0.9
0074_000.1,3.0,1.03,0.74,0.91,1.01,0.68,0.84,0.83,0.58,0.77
0074_000.4,3.0,1.16,0.8,1.12,1.13,0.74,1.1,0.94,0.64,0.99
0074_001.0,3.0,0.77,0.55,0.94,0.7,0.51,0.89,0.59,0.44,0.8
0074_001.6,3.0,0.75,0.58,0.89,0.69,0.53,0.82,0.58,0.46,0.73
0074_002.1,3.0,0.75,0.59,0.92,0.69,0.54,0.85,0.58,0.47,0.77
0074_002.3,3.0,0.92,0.77,1.2,0.87,0.71,1.18,0.73,0.61,1.06
0074_003.1,3.0,0.79,0.76,1.2,0.73,0.7,1.18,0.61,0.6,1.06
0074_003.9,3.0,0.9,0.67,1.19,0.85,0.61,1.16,0.71,0.53,1.05
0074_004.6,3.0,0.98,0.77,1.36,0.95,0.71,1.33,0.79,0.62,1.2
0075_000.0,2.0,0.75,0.84,1.1,0.69,0.77,1.08,0.58,0.67,0.97
0075_000.1,2.0,0.75,0.67,0.85,0.69,0.61,0.78,0.57,0.52,0.72
0075_000.6,2.0,0.68,0.59,0.77,0.62,0.54,0.71,0.52,0.47,0.64
0075_000.9,2.0,0.57,0.41,0.65,0.53,0.38,0.6,0.43,0.32,0.55
0077_000.0,3.0,0.21,0.21,0.37,0.18,0.19,0.33,0.15,0.16,0.29
0077_001.0,3.0,0.09,0.1,0.15,0.08,0.09,0.13,0.07,0.08,0.12
0077_002.4,3.0,0.25,0.17,0.32,0.22,0.15,0.28,0.18,0.13,0.24
0077_002.9,3.0,0.5,0.34,0.61,0.44,0.3,0.54,0.36,0.26,0.47
0077_003.9,3.0,0.91,0.71,1.26,0.8,0.62,1.19,0.66,0.54,1.04
0077_004.9,3.0,0.62,0.52,0.68,0.57,0.48,0.63,0.48,0.41,0.57
0077_006.6,2.0,0.6,0.64,0.76,0.55,0.59,0.7,0.46,0.5,0.65
0077_007.4,2.0,1.17,1.02,1.19,1.15,0.99,1.17,0.95,0.84,1.07
0077_007.9,2.0,1.06,0.88,1.13,1.04,0.81,1.11,0.87,0.7,1.0
0077_008.5,2.0,0.66,0.51,0.74,0.61,0.47,0.68,0.51,0.41,0.61
0079_000.0,3.0,0.54,0.3,0.72,0.5,0.28,0.66,0.41,0.24,0.59
0079_000.7,3.0,0.67,0.46,0.8,0.62,0.42,0.74,0.51,0.37,0.66
0079_001.9,3.0,0.68,0.53,1.0,0.63,0.49,0.97,0.52,0.42,0.88
0079_002.5,2.0,0.96,0.87,0.95,0.91,0.8,0.9,0.75,0.69,0.83
0079_002.9,2.0,0.65,0.63,0.76,0.6,0.58,0.69,0.49,0.49,0.64
0079_003.0,2.0,0.66,0.57,0.65,0.6,0.53,0.6,0.5,0.45,0.55
0079_003.3,2.0,0.73,0.69,0.83,0.67,0.63,0.76,0.56,0.54,0.7
0079_003.4,2.0,0.58,0.58,0.66,0.53,0.53,0.61,0.44,0.45,0.56
0079_003.6,2.0,0.45,0.51,0.62,0.42,0.47,0.57,0.34,0.4,0.53
0079_003.8,2.0,0.05,0.05,0.05,0.05,0.04,0.05,0.04,0.04,0.04
0079_003.9,2.0,0.64,0.56,0.72,0.59,0.51,0.66,0.49,0.44,0.61
0079_004.3,2.0,0.35,0.31,0.43,0.32,0.29,0.4,0.27,0.24,0.37
0079_004.9,2.0,0.56,0.5,0.55,0.52,0.46,0.51,0.43,0.39,0.47
0079_005.0,2.0,0.57,0.55,0.65,0.53,0.51,0.6,0.44,0.43,0.55
0079_005.1,2.0,0.61,0.61,0.78,0.56,0.56,0.72,0.47,0.48,0.66
0080_101.5,35.0,0.54,0.19,0.61,0.48,0.16,0.54,0.42,0.14,0.49
0080_104.3,35.0,0.57,0.2,0.64,0.5,0.17,0.56,0.45,0.15,0.51
0080_111.3,35.0,0.52,0.37,0.64,0.48,0.34,0.59,0.43,0.29,0.53
0080_112.5,35.0,0.36,0.25,0.4,0.33,0.23,0.37,0.29,0.2,0.34
0080_113.3,34.0,0.79,0.56,1.1,0.72,0.51,1.07,0.64,0.43,0.97
0080_114.3,34.0,0.69,0.53,0.91,0.64,0.49,0.87,0.57,0.42,0.78
0080_115.3,34.0,0.63,0.54,0.86,0.58,0.49,0.79,0.49,0.44,0.74
0080_117.7,34.0,0.63,0.5,0.59,0.58,0.46,0.55,0.49,0.41,0.51
0080_122.4,33.0,0.99,0.9,1.17,0.96,0.82,1.15,0.82,0.74,1.07
0080_123.2,33.0,0.95,0.81,1.05,0.9,0.75,1.03,0.77,0.67,0.96
0080_124.1,33.0,0.92,0.75,1.03,0.85,0.69,1.01,0.72,0.62,0.94
0080_125.1,33.0,0.81,0.62,0.99,0.75,0.57,0.96,0.64,0.51,0.89
0080_126.8,33.0,0.81,0.61,1.03,0.74,0.56,1.01,0.64,0.5,0.94
0080_127.0,33.0,0.73,0.71,1.06,0.67,0.65,1.04,0.57,0.58,0.97
0080_127.8,33.0,0.65,0.59,0.97,0.6,0.54,0.92,0.49,0.49,0.84
0084_081.0,33.0,0.28,0.27,0.49,0.26,0.25,0.45,0.24,0.22,0.42
0084_081.7,33.0,0.34,0.31,0.56,0.31,0.28,0.52,0.29,0.25,0.49
0084_084.6,33.0,0.32,0.24,0.63,0.29,0.22,0.58,0.27,0.2,0.55
0084_087.8,33.0,0.34,0.3,0.47,0.31,0.27,0.43,0.29,0.24,0.41
0085_003.0,2.0,1.21,0.92,1.13,1.18,0.85,1.11,0.99,0.74,1.0
0085_003.5,38.0,1.06,0.86,1.17,1.04,0.79,1.15,0.89,0.62,1.04
0085_004.5,38.0,1.06,0.86,1.17,1.04,0.79,1.15,0.89,0.62,1.04
0085_005.8,38.0,1.02,0.79,1.16,1.0,0.72,1.14,0.85,0.57,1.03
0085_006.0,38.0,1.01,0.77,1.13,0.98,0.71,1.11,0.83,0.55,1.0
0085_006.6,38.0,1.02,0.89,1.11,1.0,0.82,1.08,0.83,0.7,0.98
0085_007.9,38.0,0.99,0.67,1.09,0.94,0.61,1.07,0.8,0.48,0.97
0085_008.9,38.0,1.01,0.74,1.15,0.98,0.68,1.12,0.84,0.53,1.02
0085_010.0,38.0,1.18,0.99,1.31,1.15,0.96,1.29,0.96,0.83,1.16
0085_010.3,38.0,0.99,0.69,1.13,0.96,0.64,1.11,0.82,0.5,1.0
0085_010.8,38.0,0.98,0.67,1.1,0.93,0.62,1.08,0.79,0.48,0.97
0085_011.3,38.0,1.03,0.75,1.13,1.01,0.69,1.1,0.86,0.54,1.0
0085_012.5,38.0,0.96,0.69,1.1,0.92,0.64,1.08,0.78,0.5,0.98
0085_013.9,38.0,0.99,0.71,1.07,0.94,0.65,1.05,0.8,0.51,0.95
0085_015.5,38.0,1.03,0.73,1.18,1.01,0.67,1.15,0.86,0.52,1.04
0085_017.7,38.0,0.99,0.63,1.11,0.96,0.58,1.08,0.81,0.45,0.98
0085_018.7,38.0,0.98,0.62,1.05,0.93,0.57,1.03,0.79,0.45,0.93
0089_322.3,2.0,0.46,0.47,0.77,0.43,0.43,0.71,0.36,0.37,0.64
0089_324.2,2.0,0.43,0.43,0.76,0.39,0.4,0.7,0.33,0.35,0.63
0089_324.7,2.0,0.33,0.29,0.55,0.29,0.26,0.49,0.24,0.22,0.42
0089_325.7,2.0,0.74,0.5,0.88,0.68,0.46,0.81,0.57,0.4,0.73
0089_326.8,2.0,0.38,0.31,0.58,0.35,0.29,0.53,0.29,0.25,0.48
0089_327.0,2.0,0.36,0.23,0.45,0.33,0.21,0.41,0.27,0.19,0.37
0089_327.7,2.0,0.99,0.82,0.97,0.96,0.75,0.92,0.8,0.65,0.83
0089_327.9,2.0,0.39,0.29,0.46,0.36,0.27,0.42,0.3,0.23,0.38
0089_328.1,2.0,0.57,0.45,0.62,0.52,0.42,0.57,0.43,0.36,0.53
0089_328.5,2.0,0.66,0.43,0.74,0.6,0.39,0.68,0.5,0.34,0.63
0089_328.8,2.0,1.05,0.74,1.24,1.03,0.68,1.22,0.85,0.58,1.12
0089_329.8,3.0,0.94,0.7,1.08,0.89,0.64,1.06,0.74,0.55,0.98
0089_331.1,3.0,0.71,0.68,1.02,0.65,0.62,0.99,0.54,0.54,0.89
0089_331.7,3.0,0.85,0.69,0.99,0.78,0.63,0.94,0.65,0.55,0.84
0089_333.1,3.0,0.78,0.79,1.0,0.71,0.73,0.97,0.59,0.62,0.9
0089_333.2,3.0,0.79,0.74,0.97,0.73,0.68,0.92,0.6,0.58,0.85
0089_333.5,3.0,0.87,0.9,1.1,0.8,0.83,1.08,0.66,0.71,0.99
0089_334.1,3.0,0.68,0.63,0.87,0.62,0.58,0.8,0.52,0.5,0.74
0089_334.3,3.0,0.57,0.57,0.88,0.52,0.52,0.81,0.43,0.45,0.75
0089_334.6,2.0,0.84,0.81,0.88,0.77,0.75,0.81,0.64,0.64,0.75
0089_334.9,2.0,0.9,0.86,1.0,0.86,0.79,0.95,0.71,0.67,0.87
0089_335.0,2.0,0.92,0.81,0.95,0.87,0.75,0.9,0.72,0.64,0.83
0089_335.3,2.0,0.59,0.5,0.64,0.54,0.46,0.59,0.45,0.39,0.54
0089_335.6,2.0,0.98,0.92,1.11,0.93,0.86,1.09,0.77,0.74,1.0
0089_336.0,2.0,0.56,0.53,0.72,0.51,0.49,0.66,0.42,0.42,0.61
0089_336.5,2.0,0.62,0.56,0.81,0.57,0.52,0.74,0.47,0.44,0.69
0089_336.7,2.0,0.8,0.74,1.0,0.74,0.68,0.95,0.61,0.58,0.87
0089_337.2,2.0,0.77,0.74,1.01,0.71,0.68,0.98,0.59,0.58,0.9
0089_337.5,2.0,0.79,0.78,1.06,0.73,0.72,1.04,0.6,0.61,0.96
0089_337.9,2.0,0.94,0.83,1.07,0.89,0.76,1.05,0.74,0.65,0.97
0089_338.0,2.0,0.9,0.82,1.02,0.83,0.75,1.0,0.69,0.64,0.92
0089_338.5,2.0,0.91,0.88,0.98,0.84,0.81,0.93,0.7,0.69,0.86
0089_339.1,2.0,1.02,1.0,1.21,0.99,0.97,1.18,0.82,0.82,1.09
0089_339.6,2.0,1.02,0.98,1.2,0.99,0.93,1.18,0.82,0.79,1.09
0089_340.2,2.0,0.95,0.94,1.13,0.9,0.89,1.1,0.75,0.76,1.02
0089_340.7,2.0,0.94,0.9,1.2,0.89,0.86,1.18,0.74,0.73,1.09
0089_341.3,2.0,0.92,0.82,1.1,0.87,0.76,1.08,0.72,0.65,1.0
0089_341.8,2.0,0.9,0.75,1.27,0.83,0.69,1.24,0.69,0.59,1.15
0089_342.4,2.0,0.9,0.74,1.26,0.83,0.68,1.23,0.69,0.58,1.14
0089_343.3,2.0,0.83,0.69,1.21,0.77,0.63,1.18,0.63,0.54,1.09
0089_344.0,2.0,0.6,0.53,0.91,0.55,0.48,0.87,0.46,0.41,0.8
0089_344.3,2.0,0.61,0.55,0.91,0.56,0.5,0.87,0.46,0.43,0.8
0089_344.6,2.0,0.78,0.54,1.07,0.71,0.5,1.05,0.59,0.42,0.96
0089_344.7,2.0,0.64,0.55,1.0,0.59,0.51,0.95,0.49,0.43,0.87
0089_345.0,2.0,0.61,0.56,0.95,0.56,0.51,0.91,0.47,0.44,0.84
0089_345.4,2.0,0.43,0.41,0.68,0.39,0.38,0.63,0.33,0.32,0.58
0089_345.9,2.0,0.45,0.42,0.68,0.41,0.38,0.62,0.34,0.33,0.58
0089_346.5,2.0,0.37,0.34,0.6,0.34,0.31,0.55,0.28,0.27,0.51
0089_347.4,2.0,0.81,0.72,0.93,0.75,0.66,0.88,0.62,0.56,0.81
0089_348.0,2.0,1.03,0.94,1.18,1.0,0.9,1.16,0.82,0.76,1.07
0089_348.3,2.0,1.11,0.95,1.23,1.09,0.91,1.21,0.9,0.77,1.11
0089_348.5,2.0,1.03,0.83,1.03,1.0,0.76,1.01,0.82,0.65,0.93
0089_348.8,2.0,0.48,0.44,0.9,0.44,0.41,0.82,0.37,0.35,0.76
0089_349.3,2.0,0.61,0.63,0.96,0.56,0.58,0.91,0.46,0.49,0.84
0089_349.8,2.0,0.54,0.58,0.9,0.5,0.54,0.83,0.41,0.46,0.76
0089_350.1,3.0,1.5,0.59,2.12,1.47,0.54,2.08,1.21,0.46,1.91
0089_350.9,3.0,0.9,0.34,1.16,0.86,0.31,1.14,0.71,0.27,1.02
0089_351.4,3.0,0.91,0.43,1.08,0.87,0.4,1.06,0.72,0.35,0.95
0089_351.8,3.0,0.77,0.42,1.08,0.71,0.39,1.06,0.59,0.34,0.95
0089_352.0,3.0,1.03,0.5,1.26,1.01,0.46,1.24,0.84,0.4,1.11
0089_352.2,3.0,0.99,0.56,1.22,0.94,0.52,1.2,0.78,0.45,1.08
0089_362.5,2.0,0.71,0.53,1.15,0.65,0.49,1.13,0.54,0.42,1.04
0089_363.3,2.0,0.88,0.7,1.27,0.81,0.65,1.24,0.67,0.55,1.15
0089_363.8,2.0,0.74,0.58,0.92,0.68,0.54,0.88,0.56,0.46,0.81
0089_364.3,2.0,0.92,0.81,1.33,0.88,0.75,1.31,0.73,0.64,1.21
0089_364.8,2.0,0.92,0.9,1.11,0.88,0.83,1.09,0.73,0.71,1.0
0089_365.5,2.0,1.0,0.99,1.21,0.97,0.96,1.19,0.8,0.82,1.09
0089_366.3,2.0,0.96,0.97,1.21,0.91,0.92,1.19,0.75,0.78,1.1
0089_366.8,2.0,0.47,0.44,0.86,0.43,0.4,0.79,0.36,0.34,0.73
0089_367.2,2.0,0.48,0.45,0.89,0.44,0.42,0.82,0.37,0.36,0.76
0089_368.0,2.0,0.51,0.44,0.9,0.47,0.4,0.85,0.39,0.35,0.77
0089_368.4,2.0,0.48,0.41,0.71,0.44,0.38,0.66,0.36,0.32,0.61
0089_369.0,2.0,0.77,0.74,1.03,0.71,0.69,1.01,0.59,0.58,0.93
0089_369.8,2.0,0.82,0.62,0.94,0.75,0.57,0.9,0.62,0.49,0.83
0089_369.9,2.0,0.83,0.65,0.93,0.77,0.6,0.89,0.64,0.51,0.82
0089_370.6,2.0,0.91,0.7,1.23,0.86,0.64,1.2,0.72,0.55,1.11
0089_371.0,2.0,0.98,0.69,1.31,0.93,0.63,1.28,0.77,0.54,1.18
0089_371.5,2.0,0.9,0.61,1.18,0.82,0.56,1.16,0.68,0.48,1.07
0089_372.0,2.0,0.8,0.59,0.93,0.74,0.54,0.89,0.61,0.46,0.82
0089_372.2,2.0,0.8,0.57,0.93,0.74,0.52,0.88,0.61,0.44,0.81
0089_372.6,2.0,0.95,0.69,1.15,0.9,0.64,1.13,0.75,0.54,1.04
0089_372.7,2.0,0.9,0.63,1.11,0.83,0.58,1.08,0.69,0.5,1.0
0089_373.6,2.0,0.83,0.62,0.99,0.76,0.57,0.94,0.63,0.48,0.87
0089_374.5,2.0,0.75,0.63,0.92,0.69,0.58,0.85,0.57,0.5,0.78
0089_375.3,2.0,0.72,0.64,0.86,0.66,0.59,0.8,0.55,0.5,0.73
0089_375.7,2.0,0.94,0.7,1.02,0.9,0.65,0.99,0.74,0.55,0.92
0089_376.2,2.0,0.78,0.66,0.86,0.72,0.6,0.79,0.6,0.51,0.73
0089_376.8,2.0,0.69,0.6,0.85,0.63,0.55,0.78,0.52,0.47,0.72
0089_377.3,2.0,0.66,0.6,0.85,0.6,0.55,0.79,0.5,0.47,0.72
0089_377.9,2.0,0.75,0.68,0.73,0.69,0.63,0.67,0.57,0.54,0.62
0089_378.0,2.0,0.69,0.66,0.72,0.64,0.61,0.66,0.53,0.52,0.61
0089_378.3,2.0,0.76,0.65,0.72,0.7,0.6,0.66,0.58,0.51,0.61
0089_378.5,2.0,0.79,0.73,0.83,0.73,0.68,0.76,0.6,0.58,0.71
0089_378.6,3.0,1.06,0.9,1.3,1.04,0.85,1.27,0.86,0.73,1.17
0089_378.8,3.0,1.16,1.02,1.29,1.14,0.99,1.27,0.94,0.84,1.17
0089_378.9,3.0,1.26,1.03,1.65,1.23,1.0,1.62,1.02,0.85,1.49
0089_379.1,3.0,1.14,0.98,1.61,1.12,0.93,1.58,0.92,0.79,1.45
0089_379.2,3.0,0.73,0.67,1.19,0.67,0.61,1.17,0.55,0.52,1.08
0089_379.4,3.0,0.73,0.67,1.07,0.67,0.61,1.04,0.56,0.52,0.96
0089_379.5,3.0,0.81,0.62,1.23,0.74,0.57,1.2,0.62,0.49,1.11
0089_379.8,3.0,0.77,0.38,0.96,0.71,0.35,0.91,0.59,0.3,0.84
0089_380.0,3.0,0.85,0.42,1.12,0.78,0.38,1.1,0.65,0.33,1.01
0089_380.3,3.0,0.78,0.31,1.1,0.71,0.29,1.07,0.59,0.25,0.99
0089_380.7,3.0,0.8,0.11,2.1,0.74,0.1,2.06,0.61,0.08,1.9
0089_381.0,3.0,0.91,0.22,1.66,0.87,0.2,1.62,0.72,0.17,1.5
0089_381.3,3.0,0.48,0.12,0.93,0.44,0.11,0.88,0.36,0.09,0.81
0089_381.6,14.0,0.75,0.34,1.05,0.69,0.31,1.03,0.57,0.27,0.93
0089_383.5,2.0,1.3,0.68,1.23,1.28,0.63,1.2,1.07,0.54,1.08
0089_384.9,2.0,1.35,0.68,1.39,1.32,0.62,1.36,1.1,0.54,1.22
0089_385.0,2.0,1.54,0.6,1.54,1.51,0.55,1.51,1.26,0.48,1.36
0089_385.2,2.0,1.49,0.69,1.66,1.46,0.64,1.63,1.22,0.55,1.46
0089_385.7,2.0,1.0,0.39,1.12,0.97,0.36,1.1,0.81,0.31,0.99
0089_386.3,2.0,1.03,0.28,1.17,1.01,0.26,1.15,0.84,0.23,1.03
0089_386.8,2.0,0.69,0.49,1.02,0.63,0.46,1.0,0.52,0.39,0.92
0089_387.2,2.0,0.51,0.53,0.79,0.47,0.48,0.73,0.39,0.41,0.67
0089_387.6,2.0,0.54,0.54,0.77,0.5,0.49,0.7,0.41,0.42,0.65
0089_387.8,2.0,0.48,0.5,0.77,0.45,0.46,0.7,0.37,0.39,0.65
0089_388.4,2.0,0.51,0.51,0.97,0.46,0.47,0.92,0.38,0.4,0.85
0089_389.1,2.0,0.76,0.61,0.78,0.7,0.56,0.72,0.58,0.48,0.66
0089_396.1,33.0,0.76,0.5,0.79,0.7,0.46,0.73,0.6,0.36,0.67
0089_396.8,33.0,0.91,0.63,0.88,0.87,0.58,0.81,0.74,0.45,0.73
0089_397.6,33.0,0.96,0.68,1.02,0.91,0.63,0.99,0.78,0.49,0.9
0089_398.7,33.0,0.93,0.67,1.0,0.88,0.62,0.97,0.75,0.48,0.87
0089_399.7,33.0,0.82,0.6,0.91,0.76,0.55,0.87,0.65,0.43,0.78
0089_400.5,33.0,0.83,0.6,0.92,0.76,0.55,0.87,0.65,0.43,0.79
0089_400.9,33.0,0.83,0.6,0.91,0.76,0.55,0.87,0.65,0.43,0.78
0089_401.4,33.0,0.8,0.61,0.94,0.74,0.56,0.89,0.63,0.44,0.81
0089_402.2,33.0,0.79,0.62,0.99,0.72,0.57,0.94,0.62,0.45,0.85
0089_403.2,32.0,0.73,0.6,0.97,0.67,0.55,0.92,0.57,0.43,0.83
0089_404.3,32.0,0.81,0.67,1.0,0.75,0.62,0.97,0.64,0.49,0.87
0089_405.7,32.0,0.79,0.66,0.95,0.73,0.6,0.9,0.62,0.47,0.81
0089_406.4,14.0,1.57,1.27,1.94,1.53,1.24,1.9,1.28,1.08,1.71
0089_406.6,14.0,1.26,1.04,1.41,1.23,1.02,1.38,1.03,0.89,1.24
0089_407.0,14.0,1.2,1.02,1.27,1.18,0.98,1.24,0.98,0.85,1.12
0089_408.1,14.0,1.19,1.0,1.27,1.17,0.97,1.25,0.97,0.84,1.12
0089_408.4,2.0,0.89,0.86,0.93,0.82,0.79,0.89,0.68,0.69,0.8
0089_409.3,2.0,0.9,0.88,0.98,0.86,0.81,0.93,0.71,0.7,0.84
0089_409.6,2.0,0.99,0.91,0.99,0.94,0.86,0.96,0.78,0.74,0.88
0089_410.0,2.0,0.9,0.85,0.91,0.83,0.78,0.86,0.69,0.68,0.78
0089_410.2,2.0,0.97,0.86,1.14,0.92,0.79,1.12,0.76,0.69,1.01
0089_410.5,2.0,0.9,0.84,1.12,0.86,0.77,1.09,0.72,0.67,0.98
0089_410.7,2.0,0.93,0.87,1.2,0.89,0.8,1.18,0.74,0.69,1.06
0089_411.1,2.0,0.94,0.87,1.19,0.89,0.8,1.17,0.74,0.7,1.05
0089_411.3,2.0,0.92,0.87,1.18,0.86,0.8,1.16,0.72,0.69,1.04
0089_411.7,2.0,1.01,0.93,1.24,0.97,0.89,1.22,0.81,0.76,1.12
0089_412.2,2.0,1.04,0.86,1.33,1.02,0.79,1.3,0.85,0.67,1.2
0089_412.4,2.0,0.68,0.71,1.02,0.62,0.66,1.0,0.52,0.56,0.93
0089_412.9,2.0,0.91,0.97,1.23,0.84,0.92,1.21,0.69,0.78,1.11
0089_413.1,2.0,0.87,0.89,1.13,0.8,0.81,1.11,0.66,0.69,1.02
0089_413.3,2.0,0.83,0.86,1.13,0.76,0.79,1.11,0.63,0.68,1.02
0089_413.6,2.0,0.83,0.67,0.96,0.77,0.61,0.92,0.63,0.52,0.84
0089_413.9,2.0,0.84,0.67,1.0,0.77,0.62,0.95,0.64,0.53,0.88
0089_414.2,2.0,0.56,0.44,0.66,0.51,0.4,0.61,0.42,0.34,0.56
0089_414.4,2.0,0.45,0.5,0.8,0.41,0.46,0.73,0.34,0.39,0.68
0089_414.5,2.0,0.57,0.45,0.62,0.52,0.41,0.57,0.43,0.35,0.52
0089_414.9,2.0,0.89,0.71,0.97,0.82,0.66,0.92,0.68,0.56,0.85
0089_415.4,2.0,0.9,0.65,0.98,0.83,0.6,0.93,0.69,0.51,0.86
0089_415.9,2.0,0.91,0.66,0.99,0.83,0.61,0.94,0.69,0.52,0.86
0089_416.5,2.0,0.34,0.3,0.52,0.31,0.28,0.47,0.26,0.24,0.43
0089_417.0,2.0,0.33,0.3,0.5,0.3,0.28,0.46,0.25,0.24,0.42
0089_417.4,2.0,0.55,0.48,0.73,0.51,0.45,0.67,0.43,0.39,0.6
0089_417.9,2.0,0.57,0.49,0.76,0.52,0.45,0.7,0.44,0.39,0.63
0089_418.2,2.0,0.61,0.48,0.76,0.56,0.44,0.7,0.47,0.38,0.63
0089_418.6,2.0,0.53,0.43,0.7,0.49,0.4,0.64,0.41,0.34,0.58
0089_419.3,2.0,0.5,0.47,0.74,0.46,0.43,0.68,0.39,0.37,0.61
0089_420.1,2.0,0.55,0.44,0.75,0.5,0.4,0.69,0.42,0.35,0.62
0089_420.3,2.0,0.22,0.2,0.3,0.2,0.18,0.28,0.17,0.16,0.25
0089_421.7,2.0,0.21,0.19,0.32,0.2,0.17,0.29,0.16,0.15,0.26
0089_422.5,2.0,0.31,0.25,0.46,0.28,0.22,0.41,0.23,0.19,0.35
0089_422.7,2.0,0.39,0.31,0.56,0.34,0.27,0.49,0.29,0.24,0.45
0089_423.4,2.0,0.43,0.38,0.57,0.38,0.33,0.5,0.32,0.29,0.46
0089_423.8,2.0,0.36,0.32,0.52,0.32,0.28,0.45,0.26,0.25,0.4
0089_425.0,2.0,0.35,0.32,0.54,0.31,0.28,0.48,0.26,0.24,0.41
0089_427.1,2.0,0.38,0.32,0.56,0.33,0.28,0.49,0.27,0.24,0.43
