,SEGID,DYVolScenario,DYVolBase,DYVolAdj
339,0073_035.7,38822.1,35847.9,2974.199999999997
340,0074_000.0,30855.6,29578.0,1277.5999999999985
341,0074_000.1,24383.7,23048.8,1334.9000000000015
342,0074_000.4,24796.4,23528.6,1267.800000000003
343,0074_001.0,19983.5,19482.3,501.2000000000007
344,0074_001.6,20314.3,19429.7,884.5999999999985
345,0074_002.1,21964.2,21114.0,850.2000000000007
346,0074_002.3,11847.1,11425.2,421.89999999999964
347,0074_003.1,9391.1,9047.0,344.10000000000036
348,0074_003.9,8005.4,7669.9,335.5
349,0074_004.6,7590.0,7269.2,320.8000000000002
350,0075_000.0,25485.2,23960.8,1524.4000000000015
351,0075_000.1,37298.4,34914.7,2383.7000000000044
352,0075_000.6,35014.2,32777.1,2237.0999999999985
353,0075_000.9,16155.0,15271.3,883.7000000000007
354,0077_000.0,4300.1,4147.4,152.70000000000073
355,0077_001.0,2179.4,2130.2,49.20000000000027
356,0077_002.4,1326.9,1311.2,15.700000000000045
357,0077_002.9,6227.4,6004.8,222.59999999999945
358,0077_003.9,14864.1,14481.3,382.8000000000011
359,0077_004.9,11864.2,11928.4,-64.19999999999891
360,0077_006.6,38710.9,36739.8,1971.0999999999985
361,0077_007.4,43785.3,42133.5,1651.800000000003
362,0077_007.9,33901.1,32572.7,1328.3999999999978
363,0077_008.5,29265.4,27943.2,1322.2000000000007
364,0079_000.0,12840.1,12605.7,234.39999999999964
365,0079_000.7,17823.6,17651.6,172.0
366,0079_001.9,16803.9,16928.9,-125.0
367,0079_002.5,68870.0,65967.7,2902.300000000003
368,0079_002.9,34631.2,33114.8,1516.3999999999942
369,0079_003.0,37768.8,36291.4,1477.4000000000015
370,0079_003.3,20289.1,18914.7,1374.3999999999978
371,0079_003.4,17944.1,16999.7,944.3999999999978
372,0079_003.6,13352.2,12214.4,1137.800000000001
373,0079_003.8,30510.5,28810.6,1699.9000000000015
374,0079_003.9,32097.3,30549.1,1548.2000000000007
375,0079_004.3,18631.8,17716.9,914.8999999999978
376,0079_004.9,14557.7,14081.1,476.60000000000036
377,0079_005.0,16763.8,16122.5,641.2999999999993
378,0079_005.1,18454.4,17667.6,786.8000000000029
379,0080_101.5,24045.1,24203.2,-158.10000000000218
380,0080_104.3,25474.3,25776.6,-302.2999999999993
381,0080_111.3,62522.8,60527.8,1995.0
382,0080_112.5,65168.1,65368.6,-200.5
383,0080_113.3,128734.4,126087.6,2646.7999999999884
384,0080_114.3,146884.1,142077.5,4806.600000000006
385,0080_115.3,225199.5,221712.9,3486.600000000006
386,0080_117.7,138730.0,138419.5,310.5
387,0080_122.4,186134.9,173948.2,12186.699999999983
388,0080_123.2,206335.6,188372.6,17963.0
389,0080_124.1,175848.8,160852.6,14996.199999999983
390,0080_125.1,121400.7,112923.9,8476.800000000003
391,0080_126.8,92892.3,86281.5,6610.800000000003
392,0080_127.0,58643.7,56691.7,1952.0
393,0080_127.8,60873.5,59881.1,992.4000000000015
394,0084_081.0,31269.1,30140.4,1128.699999999997
395,0084_081.7,39392.1,37859.6,1532.5
396,0084_084.6,30467.2,28254.7,2212.5
397,0084_087.8,36443.0,36444.0,-1.0
398,0085_003.0,77180.6,72679.4,4501.200000000012
399,0085_003.5,194396.6,173504.5,20892.100000000006
400,0085_004.5,192018.1,171694.6,20323.5
401,0085_005.8,187606.8,168232.3,19374.5
402,0085_006.0,187063.5,168004.0,19059.5
403,0085_006.6,198961.9,180290.4,18671.5
404,0085_007.9,154004.6,140037.6,13967.0
405,0085_008.9,172298.1,160584.5,11713.600000000006
406,0085_010.0,180517.7,169457.2,11060.5
407,0085_010.3,165083.8,154806.4,10277.399999999994
408,0085_010.8,165483.0,155200.1,10282.899999999994
409,0085_011.3,166956.2,156926.0,10030.200000000012
410,0085_012.5,151556.8,140928.1,10628.699999999983
411,0085_013.9,150482.8,140478.8,10004.0
412,0085_015.5,146420.1,137105.8,9314.300000000017
413,0085_017.7,137581.6,127704.6,9877.0
414,0085_018.7,134718.1,125242.2,9475.900000000009
415,0089_322.3,7043.2,6877.7,165.5
416,0089_324.2,8350.4,8281.5,68.89999999999964
417,0089_324.7,9305.2,9272.0,33.20000000000073
418,0089_325.7,18669.0,18088.0,581.0
419,0089_326.8,19921.2,19848.9,72.29999999999927
420,0089_327.0,12204.3,12514.1,-309.8000000000011
421,0089_327.7,24965.1,24528.0,437.09999999999854
422,0089_327.9,31603.5,31010.4,593.0999999999985
423,0089_328.1,26996.5,26537.1,459.40000000000146
424,0089_328.5,26585.2,26026.2,559.0
425,0089_328.8,23683.5,23128.6,554.9000000000015
426,0089_329.8,23601.4,23217.0,384.40000000000146
427,0089_331.1,32658.8,31985.5,673.2999999999993
428,0089_331.7,30612.7,29978.2,634.5
429,0089_333.1,20544.0,19678.2,865.7999999999993
430,0089_333.2,16443.6,15666.5,777.0999999999985
431,0089_333.5,24778.5,22303.9,2474.5999999999985
432,0089_334.1,14390.4,14047.2,343.1999999999989
433,0089_334.3,19062.9,18282.5,780.4000000000015
434,0089_334.6,34220.5,34132.8,87.69999999999709
435,0089_334.9,37452.5,37154.5,298.0
436,0089_335.0,38036.9,37350.1,686.8000000000029
437,0089_335.3,36080.0,36045.8,34.19999999999709
438,0089_335.6,38530.0,37114.6,1415.4000000000015
439,0089_336.0,38004.7,37031.6,973.0999999999985
440,0089_336.5,38057.2,37027.8,1029.3999999999942
441,0089_336.7,37698.2,36689.8,1008.3999999999942
442,0089_337.2,40635.5,39304.3,1331.199999999997
443,0089_337.5,41333.0,39955.2,1377.800000000003
444,0089_337.9,42639.8,41626.6,1013.2000000000044
445,0089_338.0,43327.9,42402.2,925.7000000000044
446,0089_338.5,51190.6,49074.1,2116.5
447,0089_339.1,53186.0,51122.4,2063.5999999999985
448,0089_339.6,42854.2,42057.6,796.5999999999985
449,0089_340.2,46425.4,45201.3,1224.0999999999985
450,0089_340.7,43943.4,43058.7,884.7000000000044
