SEGID,AnnWkAM15,AnnWkMD15,AnnWkPM15,AnnWkAMHr,AnnWkMDHr,AnnWkPMHr,AnnWkAMPrd,AnnWkMDPrd,AnnWkPMPrd
MAG_6092,0.28,0.15,0.22,0.26,0.14,0.2,0.22,0.12,0.18
MAG_6093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6095,0.1,0.12,0.19,0.09,0.1,0.17,0.07,0.09,0.15
MAG_6098,0.04,0.05,0.08,0.04,0.04,0.07,0.03,0.04,0.06
MAG_6105,0.15,0.11,0.18,0.14,0.1,0.17,0.12,0.09,0.15
MAG_6112,0.31,0.24,0.43,0.27,0.21,0.38,0.23,0.19,0.33
MAG_6113,0.18,0.15,0.24,0.16,0.13,0.21,0.13,0.11,0.18
MAG_6114,0.19,0.16,0.26,0.17,0.14,0.23,0.14,0.12,0.2
MAG_6115,0.06,0.07,0.1,0.06,0.06,0.09,0.05,0.05,0.08
MAG_6116,0.64,0.29,0.8,0.58,0.27,0.74,0.49,0.23,0.66
MAG_6117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6122,0.2,0.3,0.82,0.18,0.27,0.75,0.15,0.24,0.68
MAG_6123,0.07,0.07,0.1,0.06,0.06,0.09,0.05,0.06,0.08
MAG_6124,0.24,0.24,0.42,0.22,0.22,0.39,0.19,0.19,0.35
MAG_6127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6129,0.65,0.46,0.75,0.6,0.43,0.69,0.5,0.37,0.62
MAG_6130,0.56,0.31,0.52,0.5,0.27,0.46,0.41,0.24,0.4
MAG_6131,0.65,0.37,0.64,0.57,0.33,0.57,0.47,0.28,0.49
MAG_6132,0.71,0.42,0.68,0.63,0.37,0.6,0.52,0.32,0.52
MAG_6135,0.36,0.24,0.37,0.32,0.21,0.33,0.26,0.18,0.29
MAG_6137,0.88,0.3,1.07,0.77,0.27,1.02,0.64,0.23,0.89
MAG_6139,0.98,0.71,0.96,0.93,0.65,0.91,0.79,0.51,0.82
MAG_6141,0.09,0.1,0.15,0.09,0.09,0.14,0.07,0.08,0.13
MAG_6142,0.08,0.1,0.19,0.07,0.09,0.17,0.06,0.07,0.16
MAG_6145,0.21,0.1,0.42,0.19,0.09,0.39,0.16,0.08,0.36
MAG_6146,0.15,0.06,0.39,0.13,0.06,0.35,0.11,0.05,0.3
MAG_6147,0.04,0.03,0.21,0.03,0.03,0.19,0.03,0.02,0.16
MAG_6148,0.01,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.01
MAG_6149,0.64,0.45,0.87,0.59,0.42,0.8,0.49,0.35,0.74
MAG_6156,0.59,0.32,0.68,0.52,0.28,0.6,0.43,0.25,0.52
MAG_6161,0.02,0.03,0.05,0.02,0.02,0.05,0.02,0.02,0.05
MAG_6162,0.18,0.21,0.32,0.16,0.2,0.29,0.13,0.17,0.26
MAG_6163,0.17,0.15,0.4,0.15,0.13,0.37,0.13,0.11,0.34
MAG_6164,0.68,0.58,0.97,0.63,0.53,0.93,0.52,0.45,0.85
MAG_6165,0.37,0.24,0.62,0.34,0.22,0.57,0.28,0.19,0.52
MAG_6166,0.14,0.05,0.14,0.13,0.05,0.13,0.11,0.04,0.11
MAG_6167,0.08,0.05,0.31,0.07,0.04,0.28,0.06,0.04,0.25
MAG_6168,0.17,0.08,0.41,0.16,0.08,0.38,0.13,0.07,0.34
MAG_6169,0.76,0.44,0.92,0.67,0.39,0.81,0.55,0.34,0.71
MAG_6170,0.03,0.03,0.05,0.02,0.03,0.05,0.02,0.02,0.04
MAG_6171,0.28,0.15,0.44,0.25,0.13,0.39,0.2,0.11,0.34
MAG_6176,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.01
MAG_6177,0.04,0.05,0.16,0.03,0.05,0.14,0.03,0.04,0.13
MAG_6178,0.17,0.25,0.32,0.15,0.22,0.28,0.13,0.19,0.24
MAG_6179,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.01
MAG_6180,0.02,0.02,0.02,0.01,0.02,0.02,0.01,0.01,0.02
MAG_6183,0.2,0.17,0.28,0.18,0.16,0.25,0.15,0.14,0.23
MAG_6185,0.06,0.06,0.08,0.05,0.06,0.07,0.04,0.05,0.06
MAG_6187,0.01,0.01,0.02,0.01,0.01,0.02,0.01,0.01,0.02
MAG_6188,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.01
MAG_6191,0.04,0.04,0.04,0.03,0.03,0.04,0.03,0.03,0.03
MAG_6192,0.02,0.02,0.04,0.02,0.02,0.04,0.02,0.01,0.03
MAG_6195,0.1,0.1,0.14,0.1,0.09,0.13,0.08,0.08,0.12
MAG_6196,0.3,0.25,0.52,0.27,0.23,0.48,0.23,0.2,0.43
MAG_6199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6200,0.54,0.26,0.93,0.5,0.24,0.88,0.41,0.2,0.79
MAG_6201,0.45,0.23,0.65,0.41,0.21,0.59,0.34,0.18,0.53
MAG_6203,0.23,0.21,0.3,0.21,0.19,0.27,0.18,0.17,0.25
MAG_6204,0.35,0.28,0.42,0.32,0.26,0.39,0.26,0.22,0.35
MAG_6205,0.15,0.12,0.21,0.13,0.11,0.18,0.11,0.09,0.16
MAG_6208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6209,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.01,0.02
MAG_6210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6212,0.14,0.12,0.22,0.13,0.11,0.2,0.11,0.1,0.18
MAG_6213,0.03,0.04,0.06,0.03,0.03,0.06,0.02,0.03,0.05
MAG_6217,0.19,0.16,0.25,0.17,0.14,0.22,0.14,0.12,0.2
MAG_6218,0.02,0.03,0.04,0.02,0.02,0.03,0.02,0.02,0.03
MAG_6223,0.33,0.28,0.43,0.29,0.25,0.38,0.24,0.22,0.33
MAG_6224,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6225,0.59,0.5,0.67,0.55,0.46,0.61,0.45,0.4,0.55
MAG_6229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6231,0.01,0.01,0.02,0.01,0.01,0.02,0.01,0.01,0.01
MAG_6235,0.01,0.02,0.02,0.01,0.01,0.02,0.01,0.01,0.01
MAG_6238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6241,0.17,0.11,0.28,0.16,0.1,0.26,0.13,0.09,0.24
MAG_6243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6247,0.43,0.31,0.7,0.4,0.28,0.64,0.33,0.24,0.59
MAG_6249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6251,0.66,0.48,0.79,0.61,0.44,0.73,0.5,0.38,0.65
MAG_6252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6255,0.6,0.42,0.61,0.55,0.39,0.56,0.45,0.33,0.51
MAG_6256,0.97,0.57,1.14,0.92,0.52,1.12,0.76,0.46,1.01
MAG_6257,0.11,0.09,0.11,0.1,0.08,0.1,0.08,0.07,0.09
MAG_6258,0.95,0.58,1.16,0.9,0.53,1.14,0.75,0.46,1.03
MAG_6262,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
MAG_6264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6267,0.01,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0
MAG_6268,0.01,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0
MAG_6269,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
MAG_6270,0.19,0.14,0.17,0.17,0.12,0.15,0.14,0.1,0.14
MAG_6271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6280,0.0,0.01,0.02,0.0,0.01,0.02,0.0,0.01,0.02
MAG_6281,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
MAG_6297,0.57,0.36,0.89,0.52,0.33,0.82,0.44,0.29,0.74
MAG_6298,0.27,0.38,0.72,0.25,0.35,0.66,0.2,0.29,0.61
MAG_6299,0.96,0.92,1.09,0.91,0.84,1.06,0.76,0.73,0.96
MAG_6300,0.03,0.03,0.07,0.02,0.03,0.07,0.02,0.02,0.06
MAG_6301,0.1,0.11,0.19,0.09,0.1,0.17,0.07,0.08,0.15
MAG_6302,0.1,0.11,0.19,0.09,0.1,0.17,0.07,0.08,0.15
MAG_6305,0.01,0.02,0.06,0.01,0.02,0.06,0.01,0.01,0.05
MAG_6306,0.56,0.45,0.71,0.52,0.42,0.65,0.43,0.36,0.59
MAG_6307,0.98,1.27,6.36,0.95,1.24,6.24,0.79,1.06,5.75
MAG_6308,0.91,0.43,1.04,0.87,0.4,1.02,0.72,0.34,0.94
MAG_6310,0.87,0.8,1.18,0.8,0.74,1.16,0.67,0.63,1.07
MAG_6311,0.13,0.14,0.28,0.12,0.13,0.26,0.1,0.11,0.24
MAG_6314,0.11,0.08,0.13,0.1,0.07,0.12,0.08,0.06,0.11
MAG_6316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6327,0.39,0.31,0.46,0.36,0.28,0.43,0.3,0.24,0.38
MAG_6328,0.43,0.33,0.53,0.38,0.29,0.46,0.32,0.25,0.4
MAG_6329,0.28,0.24,0.37,0.26,0.22,0.34,0.21,0.19,0.3
MAG_6330,0.31,0.24,0.38,0.27,0.21,0.34,0.23,0.19,0.29
MAG_6331,0.09,0.08,0.12,0.08,0.07,0.11,0.07,0.06,0.09
MAG_6332,0.19,0.17,0.26,0.16,0.15,0.23,0.14,0.13,0.2
MAG_6333,0.13,0.17,0.24,0.12,0.15,0.22,0.1,0.13,0.2
MAG_6334,0.32,0.33,0.47,0.29,0.3,0.43,0.24,0.26,0.39
MAG_6335,0.47,0.43,0.65,0.43,0.4,0.6,0.36,0.35,0.54
MAG_6336,0.44,0.39,0.6,0.41,0.36,0.55,0.34,0.31,0.5
MAG_6337,0.31,0.26,0.44,0.28,0.23,0.39,0.23,0.2,0.34
MAG_6338,0.33,0.28,0.46,0.29,0.25,0.41,0.24,0.21,0.35
MAG_6343,0.04,0.04,0.06,0.04,0.04,0.05,0.03,0.03,0.05
MAG_6347,0.08,0.11,0.14,0.07,0.1,0.13,0.06,0.09,0.11
MAG_6348,0.13,0.15,0.2,0.12,0.13,0.18,0.1,0.11,0.15
MAG_6349,0.15,0.11,0.29,0.13,0.1,0.25,0.11,0.08,0.22
MAG_6350,0.06,0.06,0.09,0.06,0.06,0.08,0.05,0.05,0.08
MAG_6351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6352,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.01
MAG_6355,0.7,0.48,1.02,0.64,0.44,0.99,0.53,0.38,0.89
MAG_6356,0.35,0.36,0.76,0.33,0.33,0.7,0.27,0.29,0.65
MAG_6361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6362,0.36,0.28,0.43,0.31,0.25,0.38,0.26,0.21,0.33
MAG_6366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6367,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
MAG_6368,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.01
MAG_6369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6371,0.01,0.01,0.02,0.01,0.01,0.02,0.01,0.01,0.02
MAG_6389,0.01,0.01,0.02,0.01,0.01,0.02,0.01,0.01,0.02
MAG_6391,0.03,0.05,0.08,0.03,0.04,0.07,0.02,0.04,0.06
MAG_6400,0.07,0.08,0.15,0.06,0.07,0.13,0.05,0.06,0.12
MAG_6401,0.12,0.11,0.2,0.11,0.1,0.18,0.09,0.09,0.15
MAG_6402,0.11,0.11,0.22,0.1,0.1,0.2,0.09,0.09,0.18
MAG_6403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6404,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.01
MAG_6405,0.0,0.01,0.01,0.0,0.01,0.01,0.0,0.0,0.01
MAG_6406,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.01
MAG_6407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6408,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0
MAG_6409,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02
MAG_6410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6411,0.01,0.01,0.02,0.01,0.01,0.02,0.01,0.01,0.02
MAG_6412,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.01
MAG_6414,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
MAG_6415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6416,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0
MAG_6419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6420,0.01,0.01,0.01,0.0,0.0,0.01,0.0,0.0,0.01
MAG_6424,0.06,0.06,0.08,0.05,0.05,0.07,0.04,0.05,0.06
MAG_6426,0.21,0.27,0.44,0.2,0.25,0.41,0.16,0.22,0.37
MAG_6430,0.12,0.11,0.18,0.11,0.1,0.16,0.09,0.09,0.15
MAG_6432,0.04,0.05,0.06,0.03,0.04,0.05,0.03,0.04,0.05
MAG_6433,0.11,0.11,0.16,0.1,0.1,0.14,0.08,0.08,0.13
MAG_6434,0.11,0.1,0.17,0.1,0.1,0.16,0.08,0.08,0.14
MAG_6435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6438,0.05,0.05,0.08,0.04,0.05,0.07,0.04,0.04,0.06
MAG_6439,0.04,0.04,0.07,0.04,0.04,0.06,0.03,0.03,0.06
MAG_6440,0.08,0.07,0.11,0.07,0.06,0.1,0.06,0.05,0.08
MAG_6442,0.13,0.12,0.19,0.11,0.1,0.17,0.09,0.09,0.15
MAG_6443,0.2,0.18,0.27,0.17,0.15,0.24,0.14,0.13,0.21
MAG_6444,0.19,0.16,0.24,0.17,0.14,0.21,0.14,0.13,0.2
MAG_6446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6450,0.01,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.01
MAG_6451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6455,0.25,0.22,0.35,0.22,0.19,0.31,0.18,0.16,0.27
MAG_6456,0.23,0.29,0.46,0.21,0.26,0.42,0.18,0.23,0.38
MAG_6457,0.1,0.11,0.16,0.09,0.1,0.14,0.07,0.09,0.12
MAG_6458,0.2,0.14,0.16,0.18,0.12,0.14,0.15,0.1,0.12
MAG_6459,0.39,0.25,0.33,0.36,0.23,0.3,0.3,0.2,0.27
MAG_6461,0.53,0.37,0.55,0.49,0.34,0.51,0.41,0.3,0.46
MAG_6462,0.37,0.26,0.38,0.32,0.23,0.34,0.27,0.2,0.29
MAG_6463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6470,0.11,0.1,0.16,0.1,0.09,0.15,0.08,0.08,0.13
MAG_6471,0.16,0.18,0.25,0.14,0.17,0.23,0.12,0.15,0.21
MAG_6472,0.13,0.11,0.14,0.12,0.11,0.13,0.1,0.09,0.11
MAG_6484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6493,0.07,0.05,0.09,0.06,0.05,0.08,0.05,0.04,0.07
MAG_6497,0.13,0.12,0.21,0.11,0.1,0.18,0.09,0.09,0.16
MAG_6499,0.03,0.03,0.04,0.03,0.03,0.03,0.02,0.02,0.03
MAG_6501,0.01,0.01,0.02,0.01,0.01,0.02,0.01,0.01,0.01
MAG_6506,0.87,0.64,0.99,0.8,0.59,0.96,0.67,0.51,0.86
MAG_6519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6520,0.01,0.01,0.02,0.01,0.01,0.02,0.01,0.01,0.01
MAG_6523,0.16,0.12,0.19,0.14,0.11,0.17,0.12,0.1,0.15
MAG_6524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6529,0.03,0.03,0.05,0.03,0.02,0.04,0.02,0.02,0.03
MAG_6530,0.14,0.15,0.2,0.13,0.14,0.19,0.1,0.12,0.17
MAG_6531,0.17,0.19,0.28,0.16,0.17,0.26,0.13,0.15,0.23
MAG_6532,0.33,0.17,0.44,0.3,0.15,0.41,0.25,0.13,0.37
MAG_6555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6556,0.0,0.01,0.01,0.0,0.01,0.01,0.0,0.01,0.01
MAG_6557,0.04,0.05,0.07,0.04,0.04,0.06,0.03,0.04,0.05
MAG_6560,0.17,0.09,0.21,0.15,0.08,0.19,0.13,0.07,0.17
MAG_6576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6577,0.09,0.07,0.14,0.08,0.07,0.12,0.06,0.06,0.11
MAG_6578,0.09,0.07,0.13,0.07,0.06,0.12,0.06,0.05,0.1
MAG_6581,0.02,0.02,0.02,0.02,0.01,0.02,0.01,0.01,0.02
MAG_6585,0.06,0.04,0.09,0.05,0.04,0.08,0.04,0.03,0.07
MAG_6588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6595,0.04,0.03,0.05,0.03,0.03,0.05,0.03,0.02,0.04
MAG_6596,0.0,0.01,0.01,0.0,0.0,0.01,0.0,0.0,0.0
MAG_6599,0.01,0.01,0.01,0.0,0.01,0.01,0.0,0.01,0.01
MAG_6600,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02
MAG_6601,0.02,0.02,0.04,0.02,0.02,0.03,0.01,0.02,0.03
MAG_6602,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01
MAG_6603,0.04,0.04,0.07,0.04,0.04,0.06,0.03,0.03,0.05
MAG_6604,0.01,0.02,0.02,0.01,0.01,0.02,0.01,0.01,0.02
MAG_6605,0.05,0.04,0.07,0.05,0.04,0.07,0.04,0.03,0.06
MAG_6606,0.28,0.23,0.35,0.25,0.21,0.32,0.21,0.18,0.29
MAG_6608,0.05,0.03,0.06,0.04,0.03,0.06,0.03,0.02,0.05
MAG_6610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6612,0.05,0.03,0.06,0.04,0.03,0.06,0.03,0.02,0.05
MAG_6613,0.01,0.01,0.03,0.01,0.01,0.02,0.01,0.01,0.02
MAG_6614,0.01,0.01,0.02,0.01,0.01,0.02,0.0,0.01,0.02
MAG_6617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6618,0.01,0.01,0.04,0.0,0.01,0.03,0.0,0.01,0.03
MAG_6621,0.01,0.01,0.05,0.01,0.01,0.05,0.01,0.01,0.04
MAG_6622,0.07,0.06,0.09,0.06,0.05,0.08,0.05,0.05,0.07
MAG_6626,0.37,0.28,0.34,0.32,0.25,0.3,0.27,0.21,0.26
MAG_6627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6629,0.25,0.33,0.42,0.22,0.29,0.37,0.19,0.25,0.32
MAG_6630,0.01,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.01
MAG_6631,0.04,0.05,0.06,0.03,0.04,0.06,0.03,0.03,0.05
MAG_6641,0.24,0.22,0.26,0.22,0.2,0.24,0.18,0.17,0.22
MAG_6642,0.15,0.11,0.13,0.14,0.1,0.12,0.12,0.09,0.11
MAG_6644,0.09,0.07,0.11,0.08,0.06,0.09,0.07,0.05,0.08
MAG_6645,0.0,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.02
MAG_6646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6648,0.0,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.02
MAG_6649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6650,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.01
MAG_6652,0.27,0.18,0.34,0.24,0.16,0.3,0.2,0.14,0.26
MAG_6653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6654,0.15,0.1,0.35,0.14,0.09,0.32,0.12,0.08,0.29
MAG_6655,0.03,0.13,0.28,0.03,0.11,0.24,0.02,0.1,0.21
MAG_6657,1.04,0.62,1.24,1.02,0.57,1.21,0.85,0.5,1.09
MAG_6658,0.24,0.21,0.42,0.22,0.19,0.39,0.18,0.16,0.35
MAG_6659,0.12,0.14,0.18,0.11,0.13,0.17,0.09,0.11,0.16
MAG_6660,0.19,0.21,0.3,0.17,0.19,0.27,0.14,0.16,0.25
MAG_6661,0.15,0.17,0.29,0.14,0.15,0.27,0.12,0.13,0.24
MAG_6663,0.12,0.16,0.29,0.11,0.15,0.26,0.09,0.13,0.24
MAG_6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6671,0.15,0.21,0.39,0.14,0.19,0.35,0.12,0.17,0.32
MAG_6672,0.03,0.05,0.06,0.03,0.04,0.06,0.02,0.04,0.05
MAG_6673,0.11,0.13,0.19,0.1,0.12,0.18,0.08,0.1,0.16
MAG_6674,0.2,0.11,0.33,0.18,0.1,0.3,0.15,0.09,0.27
MAG_6675,0.09,0.0,0.37,0.08,0.0,0.34,0.07,0.0,0.31
MAG_6676,0.7,0.64,0.8,0.64,0.59,0.74,0.54,0.51,0.66
MAG_6677,0.3,0.36,0.44,0.27,0.33,0.4,0.23,0.29,0.36
MAG_6678,0.92,0.67,1.23,0.84,0.62,1.2,0.7,0.54,1.08
MAG_6679,0.93,0.5,1.04,0.88,0.46,1.02,0.74,0.4,0.92
MAG_6680,0.8,0.69,0.98,0.74,0.63,0.93,0.62,0.55,0.84
MAG_6681,0.05,0.04,0.06,0.05,0.04,0.06,0.04,0.03,0.05
MAG_6682,0.22,0.18,0.48,0.2,0.16,0.44,0.17,0.14,0.4
MAG_6683,0.42,0.39,0.7,0.39,0.36,0.64,0.32,0.31,0.58
MAG_6684,0.27,0.1,0.52,0.25,0.09,0.48,0.21,0.08,0.43
MAG_6685,0.26,0.34,0.37,0.24,0.31,0.34,0.2,0.27,0.3
MAG_6689,0.17,0.19,0.23,0.16,0.17,0.21,0.13,0.15,0.19
MAG_6690,0.34,0.35,0.49,0.31,0.33,0.45,0.26,0.28,0.41
MAG_6691,0.12,0.16,0.22,0.11,0.15,0.21,0.09,0.13,0.18
MAG_6693,0.23,0.37,1.42,0.21,0.33,1.35,0.17,0.28,1.18
MAG_6694,0.65,0.06,0.1,0.59,0.05,0.09,0.49,0.05,0.08
MAG_6695,0.72,0.12,0.11,0.66,0.11,0.1,0.55,0.09,0.09
MAG_6701,0.26,0.28,0.44,0.24,0.26,0.41,0.2,0.23,0.37
MAG_6702,0.11,0.11,0.21,0.1,0.1,0.2,0.08,0.09,0.18
MAG_6703,0.78,0.55,0.96,0.72,0.5,0.92,0.6,0.44,0.82
MAG_6704,0.03,0.05,0.07,0.03,0.04,0.06,0.03,0.04,0.06
MAG_6705,0.03,0.05,0.08,0.03,0.04,0.07,0.03,0.04,0.06
MAG_6706,0.27,0.22,0.33,0.25,0.2,0.3,0.21,0.18,0.27
MAG_6707,0.41,0.25,0.62,0.37,0.23,0.57,0.31,0.2,0.51
MAG_6708,0.44,0.28,0.65,0.41,0.25,0.59,0.34,0.22,0.53
MAG_6709,0.32,0.22,0.68,0.29,0.2,0.63,0.25,0.17,0.56
MAG_6710,0.12,0.11,0.2,0.11,0.1,0.17,0.09,0.09,0.15
MAG_6711,0.11,0.05,0.43,0.1,0.04,0.39,0.08,0.04,0.35
MAG_6712,0.07,0.08,0.17,0.07,0.07,0.16,0.05,0.06,0.14
MAG_6713,0.34,0.28,0.49,0.31,0.26,0.46,0.26,0.22,0.41
MAG_6714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6717,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6720,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0
MAG_6725,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.01
MAG_6726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6727,0.06,0.07,0.11,0.06,0.06,0.09,0.05,0.05,0.08
MAG_6728,0.01,0.01,0.02,0.01,0.01,0.02,0.01,0.01,0.02
MAG_6737,0.34,0.28,0.4,0.3,0.25,0.35,0.24,0.22,0.31
MAG_6742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6744,0.04,0.04,0.07,0.04,0.04,0.06,0.03,0.04,0.05
MAG_6745,0.21,0.14,0.2,0.19,0.12,0.19,0.16,0.11,0.17
MAG_6746,0.0,0.01,0.01,0.0,0.01,0.01,0.0,0.0,0.01
MAG_6747,0.21,0.15,0.24,0.19,0.14,0.22,0.16,0.12,0.19
MAG_6749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
