SiteGroupSeason,SeasonGroup,DOWGroup,Period,HourPercentOf,VolMaxHourPercent
SNI,M02-Feb,W1-Weekday,MD,Daily,0.09511094921060587
SNI,M02-Feb,W1-Weekday,PM,Daily,0.10939909938538091
SNI,M02-Feb,W2-Weekend,AM,Daily,0.09852564310507023
SNI,M02-Feb,W2-Weekend,EV,Daily,0.031564861971648234
SNI,M02-Feb,W2-Weekend,MD,Daily,0.10016057352321017
SNI,M02-Feb,W2-Weekend,PM,Daily,0.11359846887468777
SNI,M03-Mar,1-Monday,AM,Daily,0.0955964111805529
SNI,M03-Mar,1-Monday,EV,Daily,0.03422989916030827
SNI,M03-Mar,1-Monday,MD,Daily,0.09493501016065335
SNI,M03-Mar,1-Monday,PM,Daily,0.11114412790920594
SNI,M03-Mar,2-Tuesday,AM,Daily,0.10212248364413672
SNI,M03-Mar,2-Tuesday,EV,Daily,0.03405042428080984
SNI,M03-Mar,2-Tuesday,MD,Daily,0.08936167150085288
SNI,M03-Mar,2-Tuesday,PM,Daily,0.10860725055959004
SNI,M03-Mar,3-Wednesday,AM,Daily,0.09642255223073744
SNI,M03-Mar,3-Wednesday,EV,Daily,0.03358666963462333
SNI,M03-Mar,3-Wednesday,MD,Daily,0.09254300887207047
SNI,M03-Mar,3-Wednesday,PM,Daily,0.10878621172130887
SNI,M03-Mar,4-Thursday,AM,Daily,0.08942578211095409
SNI,M03-Mar,4-Thursday,EV,Daily,0.03472015143068286
SNI,M03-Mar,4-Thursday,MD,Daily,0.09008051237505024
SNI,M03-Mar,4-Thursday,PM,Daily,0.1122959640092829
SNI,M03-Mar,5-Friday,AM,Daily,0.08626728588848818
SNI,M03-Mar,5-Friday,EV,Daily,0.035700386581220975
SNI,M03-Mar,5-Friday,MD,Daily,0.0922554030563267
SNI,M03-Mar,5-Friday,PM,Daily,0.11469786991152739
SNI,M03-Mar,6-Saturday,AM,Daily,0.09263978888196008
SNI,M03-Mar,6-Saturday,EV,Daily,0.0334616670733581
SNI,M03-Mar,6-Saturday,MD,Daily,0.09199360138817342
SNI,M03-Mar,6-Saturday,PM,Daily,0.11258574410975246
SNI,M03-Mar,7-Sunday,AM,Daily,0.08930108824882589
SNI,M03-Mar,7-Sunday,EV,Daily,0.02979587932236126
SNI,M03-Mar,7-Sunday,MD,Daily,0.09543245250014805
SNI,M03-Mar,7-Sunday,PM,Daily,0.11558487110924852
SNI,M03-Mar,W1-Weekday,AM,Daily,0.0957491681117308
SNI,M03-Mar,W1-Weekday,EV,Daily,0.03413896409631518
SNI,M03-Mar,W1-Weekday,MD,Daily,0.09151131476200605
SNI,M03-Mar,W1-Weekday,PM,Daily,0.11016075362047148
SNI,M03-Mar,W2-Weekend,AM,Daily,0.08954446443792026
SNI,M03-Mar,W2-Weekend,EV,Daily,0.03287243110143006
SNI,M03-Mar,W2-Weekend,MD,Daily,0.09326482937146825
SNI,M03-Mar,W2-Weekend,PM,Daily,0.11426744956908798
SNI,M04-Apr,1-Monday,AM,Daily,0.07515581082732495
SNI,M04-Apr,1-Monday,EV,Daily,0.04604057191738971
SNI,M04-Apr,1-Monday,MD,Daily,0.08294635219357203
SNI,M04-Apr,1-Monday,PM,Daily,0.09713226608008473
SNI,M04-Apr,2-Tuesday,AM,Daily,0.08423152871482639
SNI,M04-Apr,2-Tuesday,EV,Daily,0.04020281388843179
SNI,M04-Apr,2-Tuesday,MD,Daily,0.08410811255553727
SNI,M04-Apr,2-Tuesday,PM,Daily,0.09516414349185454
SNI,M04-Apr,3-Wednesday,AM,Daily,0.08143841039305995
SNI,M04-Apr,3-Wednesday,EV,Daily,0.040540425495688
SNI,M04-Apr,3-Wednesday,MD,Daily,0.08543115704519721
SNI,M04-Apr,3-Wednesday,PM,Daily,0.09460000170266382
SNI,M04-Apr,4-Thursday,AM,Daily,0.08040644073309992
SNI,M04-Apr,4-Thursday,EV,Daily,0.040318783759491175
SNI,M04-Apr,4-Thursday,MD,Daily,0.0855939530384612
SNI,M04-Apr,4-Thursday,PM,Daily,0.09317833571593662
SNI,M04-Apr,5-Friday,AM,Daily,0.07705649904980241
SNI,M04-Apr,5-Friday,EV,Daily,0.04168049229284185
SNI,M04-Apr,5-Friday,MD,Daily,0.08242586950619891
SNI,M04-Apr,5-Friday,PM,Daily,0.09805888208500498
SNI,M04-Apr,6-Saturday,AM,Daily,0.0741758561663775
SNI,M04-Apr,6-Saturday,EV,Daily,0.037955447908054545
SNI,M04-Apr,6-Saturday,MD,Daily,0.09054228722475167
SNI,M04-Apr,6-Saturday,PM,Daily,0.09841401073628561
SNI,M04-Apr,7-Sunday,AM,Daily,0.07094690796289677
SNI,M04-Apr,7-Sunday,EV,Daily,0.04273172859626908
SNI,M04-Apr,7-Sunday,MD,Daily,0.09604793611748953
SNI,M04-Apr,7-Sunday,PM,Daily,0.0959025282787953
SNI,M04-Apr,W1-Weekday,AM,Daily,0.08035419236229084
SNI,M04-Apr,W1-Weekday,EV,Daily,0.04166065486025459
SNI,M04-Apr,W1-Weekday,MD,Daily,0.08460822415117172
SNI,M04-Apr,W1-Weekday,PM,Daily,0.09491982965255638
SNI,M04-Apr,W2-Weekend,AM,Daily,0.07385425565229617
SNI,M04-Apr,W2-Weekend,EV,Daily,0.04068715901416882
SNI,M04-Apr,W2-Weekend,MD,Daily,0.09018535995108765
SNI,M04-Apr,W2-Weekend,PM,Daily,0.09743060984936441
SNI,M05-May,1-Monday,AM,Daily,0.05996376127741497
SNI,M05-May,1-Monday,EV,Daily,0.05601902532935714
SNI,M05-May,1-Monday,MD,Daily,0.08182024083651052
SNI,M05-May,1-Monday,PM,Daily,0.09665546789475671
SNI,M05-May,2-Tuesday,AM,Daily,0.06398494814987675
SNI,M05-May,2-Tuesday,EV,Daily,0.05909893091025772
SNI,M05-May,2-Tuesday,MD,Daily,0.0723713956507154
SNI,M05-May,2-Tuesday,PM,Daily,0.09166751746568849
SNI,M05-May,3-Wednesday,AM,Daily,0.06521109870570235
SNI,M05-May,3-Wednesday,EV,Daily,0.05796082647589905
SNI,M05-May,3-Wednesday,MD,Daily,0.07772677776399399
SNI,M05-May,3-Wednesday,PM,Daily,0.09111083543536093
SNI,M05-May,4-Thursday,AM,Daily,0.07647080993479817
SNI,M05-May,4-Thursday,EV,Daily,0.05315393409464943
SNI,M05-May,4-Thursday,MD,Daily,0.0754155202954811
SNI,M05-May,4-Thursday,PM,Daily,0.08983781203281448
SNI,M05-May,5-Friday,AM,Daily,0.07244249702709363
SNI,M05-May,5-Friday,EV,Daily,0.05108042381324791
SNI,M05-May,5-Friday,MD,Daily,0.08041310007177828
SNI,M05-May,5-Friday,PM,Daily,0.09840052280299541
SNI,M05-May,6-Saturday,AM,Daily,0.05294082676073085
SNI,M05-May,6-Saturday,EV,Daily,0.04893781459315921
SNI,M05-May,6-Saturday,MD,Daily,0.09292140620665056
SNI,M05-May,6-Saturday,PM,Daily,0.09306012445008124
SNI,M05-May,7-Sunday,AM,Daily,0.04222501777607614
SNI,M05-May,7-Sunday,EV,Daily,0.05382048897883279
SNI,M05-May,7-Sunday,MD,Daily,0.10035734471002206
SNI,M05-May,7-Sunday,PM,Daily,0.09775018687669784
SNI,M05-May,W1-Weekday,AM,Daily,0.06716284303946392
SNI,M05-May,W1-Weekday,EV,Daily,0.05647203253280135
SNI,M05-May,W1-Weekday,MD,Daily,0.07650542761415162
SNI,M05-May,W1-Weekday,PM,Daily,0.09195339303526213
SNI,M05-May,W2-Weekend,AM,Daily,0.05506226045761847
SNI,M05-May,W2-Weekend,EV,Daily,0.05135788659878605
SNI,M05-May,W2-Weekend,MD,Daily,0.09176385439113056
SNI,M05-May,W2-Weekend,PM,Daily,0.09639267678844604
SNI,M06-Jun,1-Monday,AM,Daily,0.05208172385514102
SNI,M06-Jun,1-Monday,EV,Daily,0.06457325552372915
SNI,M06-Jun,1-Monday,MD,Daily,0.07280982207590002
SNI,M06-Jun,1-Monday,PM,Daily,0.08471897025090032
SNI,M06-Jun,2-Tuesday,AM,Daily,0.05355862530471775
SNI,M06-Jun,2-Tuesday,EV,Daily,0.06565173748864778
SNI,M06-Jun,2-Tuesday,MD,Daily,0.06753979255293724
SNI,M06-Jun,2-Tuesday,PM,Daily,0.08546436594809044
SNI,M06-Jun,3-Wednesday,AM,Daily,0.050244974944476065
SNI,M06-Jun,3-Wednesday,EV,Daily,0.06634970591846073
SNI,M06-Jun,3-Wednesday,MD,Daily,0.06970904342585463
SNI,M06-Jun,3-Wednesday,PM,Daily,0.08722000870525999
SNI,M06-Jun,4-Thursday,AM,Daily,0.051034241483360304
SNI,M06-Jun,4-Thursday,EV,Daily,0.06538898849870993
SNI,M06-Jun,4-Thursday,MD,Daily,0.06885468141863821
SNI,M06-Jun,4-Thursday,PM,Daily,0.0853631871255521
SNI,M06-Jun,5-Friday,AM,Daily,0.04389952037675034
SNI,M06-Jun,5-Friday,EV,Daily,0.07230055103596691
SNI,M06-Jun,5-Friday,MD,Daily,0.06894222325159473
SNI,M06-Jun,5-Friday,PM,Daily,0.08227903071711878
SNI,M06-Jun,6-Saturday,AM,Daily,0.04192006950477845
SNI,M06-Jun,6-Saturday,EV,Daily,0.07011893705623296
SNI,M06-Jun,6-Saturday,MD,Daily,0.07996794391683394
SNI,M06-Jun,6-Saturday,PM,Daily,0.09009407112256208
SNI,M06-Jun,7-Sunday,AM,Daily,0.026692004092968864
SNI,M06-Jun,7-Sunday,EV,Daily,0.06760707498903669
SNI,M06-Jun,7-Sunday,MD,Daily,0.09609706183306534
SNI,M06-Jun,7-Sunday,PM,Daily,0.09877210934073966
SNI,M06-Jun,W1-Weekday,AM,Daily,0.05168964430049586
SNI,M06-Jun,W1-Weekday,EV,Daily,0.06550202069420161
SNI,M06-Jun,W1-Weekday,MD,Daily,0.06971251683911835
SNI,M06-Jun,W1-Weekday,PM,Daily,0.08570896271030984
SNI,M06-Jun,W2-Weekend,AM,Daily,0.03689709299682586
SNI,M06-Jun,W2-Weekend,EV,Daily,0.06980444380266286
SNI,M06-Jun,W2-Weekend,MD,Daily,0.08281389136242208
SNI,M06-Jun,W2-Weekend,PM,Daily,0.09110357017747935
SNI,M07-Jul,1-Monday,AM,Daily,0.047467972801231925
SNI,M07-Jul,1-Monday,EV,Daily,0.07052013469512704
SNI,M07-Jul,1-Monday,MD,Daily,0.07166114713494559
SNI,M07-Jul,1-Monday,PM,Daily,0.08359075687158508
SNI,M07-Jul,2-Tuesday,AM,Daily,0.050034799355496866
SNI,M07-Jul,2-Tuesday,EV,Daily,0.07639650290312432
SNI,M07-Jul,2-Tuesday,MD,Daily,0.06591855997406733
SNI,M07-Jul,2-Tuesday,PM,Daily,0.08449092833239581
SNI,M07-Jul,3-Wednesday,AM,Daily,0.047895608333539286
SNI,M07-Jul,3-Wednesday,EV,Daily,0.07322739292687146
SNI,M07-Jul,3-Wednesday,MD,Daily,0.06672762770926526
SNI,M07-Jul,3-Wednesday,PM,Daily,0.08610335368114079
SNI,M07-Jul,4-Thursday,AM,Daily,0.04645508393471457
SNI,M07-Jul,4-Thursday,EV,Daily,0.07039824801910625
SNI,M07-Jul,4-Thursday,MD,Daily,0.07076037005423208
SNI,M07-Jul,4-Thursday,PM,Daily,0.08371054378658942
SNI,M07-Jul,5-Friday,AM,Daily,0.04299939767989424
SNI,M07-Jul,5-Friday,EV,Daily,0.07235663608132104
SNI,M07-Jul,5-Friday,MD,Daily,0.06614569888688115
SNI,M07-Jul,5-Friday,PM,Daily,0.08209544818091506
SNI,M07-Jul,6-Saturday,AM,Daily,0.042413371640819694
SNI,M07-Jul,6-Saturday,EV,Daily,0.0722551151605581
SNI,M07-Jul,6-Saturday,MD,Daily,0.07540860436938153
SNI,M07-Jul,6-Saturday,PM,Daily,0.08325528976650423
SNI,M07-Jul,7-Sunday,AM,Daily,0.0349568694099882
SNI,M07-Jul,7-Sunday,EV,Daily,0.06758450355498768
SNI,M07-Jul,7-Sunday,MD,Daily,0.08574153436080527
SNI,M07-Jul,7-Sunday,PM,Daily,0.09102357968613402
SNI,M07-Jul,W1-Weekday,AM,Daily,0.0479204902479236
SNI,M07-Jul,W1-Weekday,EV,Daily,0.07258842193672815
SNI,M07-Jul,W1-Weekday,MD,Daily,0.0687600264854752
SNI,M07-Jul,W1-Weekday,PM,Daily,0.08450910771500562
SNI,M07-Jul,W2-Weekend,AM,Daily,0.04003047403358388
SNI,M07-Jul,W2-Weekend,EV,Daily,0.07069184798786034
SNI,M07-Jul,W2-Weekend,MD,Daily,0.07646193139595636
SNI,M07-Jul,W2-Weekend,PM,Daily,0.0855916521130953
SNI,M08-Aug,1-Monday,AM,Daily,0.050795698491246814
SNI,M08-Aug,1-Monday,EV,Daily,0.0703883250521563
SNI,M08-Aug,1-Monday,MD,Daily,0.07101319277169148
SNI,M08-Aug,1-Monday,PM,Daily,0.08519365860049788
SNI,M08-Aug,2-Tuesday,AM,Daily,0.05251649387370405
SNI,M08-Aug,2-Tuesday,EV,Daily,0.07477851083883129
SNI,M08-Aug,2-Tuesday,MD,Daily,0.06681432610744581
SNI,M08-Aug,2-Tuesday,PM,Daily,0.09067860508953818
SNI,M08-Aug,3-Wednesday,AM,Daily,0.053698216581875104
SNI,M08-Aug,3-Wednesday,EV,Daily,0.07168148189560389
SNI,M08-Aug,3-Wednesday,MD,Daily,0.06721827770634166
SNI,M08-Aug,3-Wednesday,PM,Daily,0.08787573843200835
SNI,M08-Aug,4-Thursday,AM,Daily,0.05295434722009909
SNI,M08-Aug,4-Thursday,EV,Daily,0.06769236302817218
SNI,M08-Aug,4-Thursday,MD,Daily,0.06929295290848762
SNI,M08-Aug,4-Thursday,PM,Daily,0.08692641782589539
SNI,M08-Aug,5-Friday,AM,Daily,0.048279166087131224
SNI,M08-Aug,5-Friday,EV,Daily,0.07149149241967638
SNI,M08-Aug,5-Friday,MD,Daily,0.07208648214258118
SNI,M08-Aug,5-Friday,PM,Daily,0.08445763209544563
SNI,M08-Aug,6-Saturday,AM,Daily,0.034239687389259754
SNI,M08-Aug,6-Saturday,EV,Daily,0.07641915123885415
SNI,M08-Aug,6-Saturday,MD,Daily,0.095167175872274
SNI,M08-Aug,6-Saturday,PM,Daily,0.10447653982817902
SNI,M08-Aug,7-Sunday,AM,Daily,0.026255186832079298
SNI,M08-Aug,7-Sunday,EV,Daily,0.08048477644886394
SNI,M08-Aug,7-Sunday,MD,Daily,0.09688100266372349
SNI,M08-Aug,7-Sunday,PM,Daily,0.09867981194748962
SNI,M08-Aug,W1-Weekday,AM,Daily,0.05252776912695941
SNI,M08-Aug,W1-Weekday,EV,Daily,0.07110736766607212
SNI,M08-Aug,W1-Weekday,MD,Daily,0.06854987118145013
SNI,M08-Aug,W1-Weekday,PM,Daily,0.0877004237328124
SNI,M08-Aug,W2-Weekend,AM,Daily,0.03483236945930654
SNI,M08-Aug,W2-Weekend,EV,Daily,0.0766631098892336
SNI,M08-Aug,W2-Weekend,MD,Daily,0.09010924749475027
SNI,M08-Aug,W2-Weekend,PM,Daily,0.09748354832217568
SNI,M09-Sep,1-Monday,AM,Daily,0.057689559348948
SNI,M09-Sep,1-Monday,EV,Daily,0.0650734418420008
SNI,M09-Sep,1-Monday,MD,Daily,0.07750694720127034
SNI,M09-Sep,1-Monday,PM,Daily,0.09416435093290988
SNI,M09-Sep,2-Tuesday,AM,Daily,0.06099703192198195
SNI,M09-Sep,2-Tuesday,EV,Daily,0.0630444000242292
SNI,M09-Sep,2-Tuesday,MD,Daily,0.07382639772245442
SNI,M09-Sep,2-Tuesday,PM,Daily,0.0962626446180871
SNI,M09-Sep,3-Wednesday,AM,Daily,0.056623159176528784
SNI,M09-Sep,3-Wednesday,EV,Daily,0.06724000152212793
SNI,M09-Sep,3-Wednesday,MD,Daily,0.07341730405773939
SNI,M09-Sep,3-Wednesday,PM,Daily,0.09444803835762396
SNI,M09-Sep,4-Thursday,AM,Daily,0.060153090699017905
SNI,M09-Sep,4-Thursday,EV,Daily,0.06181398035817447
SNI,M09-Sep,4-Thursday,MD,Daily,0.07388551896784132
SNI,M09-Sep,4-Thursday,PM,Daily,0.09335884844983632
SNI,M09-Sep,5-Friday,AM,Daily,0.049977550791334605
SNI,M09-Sep,5-Friday,EV,Daily,0.07228645190257044
SNI,M09-Sep,5-Friday,MD,Daily,0.07830096905750739
SNI,M09-Sep,5-Friday,PM,Daily,0.09425861488382535
SNI,M09-Sep,6-Saturday,AM,Daily,0.02970200242843325
SNI,M09-Sep,6-Saturday,EV,Daily,0.08804099524603322
SNI,M09-Sep,6-Saturday,MD,Daily,0.10278652425346257
SNI,M09-Sep,6-Saturday,PM,Daily,0.10473132884690581
SNI,M09-Sep,7-Sunday,AM,Daily,0.018974617308154865
SNI,M09-Sep,7-Sunday,EV,Daily,0.09426949311767349
SNI,M09-Sep,7-Sunday,MD,Daily,0.11023521990315276
SNI,M09-Sep,7-Sunday,PM,Daily,0.1111746472609112
SNI,M09-Sep,W1-Weekday,AM,Daily,0.05896989705475776
SNI,M09-Sep,W1-Weekday,EV,Daily,0.06420335344533168
SNI,M09-Sep,W1-Weekday,MD,Daily,0.07449137244059913
SNI,M09-Sep,W1-Weekday,PM,Daily,0.09458277090211258
SNI,M09-Sep,W2-Weekend,AM,Daily,0.029326002312032345
SNI,M09-Sep,W2-Weekend,EV,Daily,0.0874431337815532
SNI,M09-Sep,W2-Weekend,MD,Daily,0.10091465226535076
SNI,M09-Sep,W2-Weekend,PM,Daily,0.10530674687846876
SNI,M10-Oct,1-Monday,AM,Daily,0.06225397288234436
SNI,M10-Oct,1-Monday,EV,Daily,0.062417990960781454
SNI,M10-Oct,1-Monday,MD,Daily,0.07521140107887447
SNI,M10-Oct,1-Monday,PM,Daily,0.10052485785099868
SNI,M10-Oct,2-Tuesday,AM,Daily,0.06249307632657583
SNI,M10-Oct,2-Tuesday,EV,Daily,0.06414091060152875
SNI,M10-Oct,2-Tuesday,MD,Daily,0.07649274399025147
SNI,M10-Oct,2-Tuesday,PM,Daily,0.09925778220892877
SNI,M10-Oct,3-Wednesday,AM,Daily,0.06102490710053229
SNI,M10-Oct,3-Wednesday,EV,Daily,0.06362358140002008
SNI,M10-Oct,3-Wednesday,MD,Daily,0.07639098121924275
SNI,M10-Oct,3-Wednesday,PM,Daily,0.09950286230792407
SNI,M10-Oct,4-Thursday,AM,Daily,0.061713539159733204
SNI,M10-Oct,4-Thursday,EV,Daily,0.06209172797909647
SNI,M10-Oct,4-Thursday,MD,Daily,0.07788397625432625
SNI,M10-Oct,4-Thursday,PM,Daily,0.10030025900203993
SNI,M10-Oct,5-Friday,AM,Daily,0.05390962840556694
SNI,M10-Oct,5-Friday,EV,Daily,0.06495123024261479
SNI,M10-Oct,5-Friday,MD,Daily,0.08369727340036269
SNI,M10-Oct,5-Friday,PM,Daily,0.10144538752910626
SNI,M10-Oct,6-Saturday,AM,Daily,0.02643000012579724
SNI,M10-Oct,6-Saturday,EV,Daily,0.08199464103757563
SNI,M10-Oct,6-Saturday,MD,Daily,0.10900330846741223
SNI,M10-Oct,6-Saturday,PM,Daily,0.11412325613576038
SNI,M10-Oct,7-Sunday,AM,Daily,0.01768358208955224
SNI,M10-Oct,7-Sunday,EV,Daily,0.08816119402985075
SNI,M10-Oct,7-Sunday,MD,Daily,0.11715820895522389
SNI,M10-Oct,7-Sunday,PM,Daily,0.11986268656716417
SNI,M10-Oct,W1-Weekday,AM,Daily,0.06181930735165067
SNI,M10-Oct,W1-Weekday,EV,Daily,0.06307099951701009
SNI,M10-Oct,W1-Weekday,MD,Daily,0.0766389344290175
SNI,M10-Oct,W1-Weekday,PM,Daily,0.09987006891109584
SNI,M10-Oct,W2-Weekend,AM,Daily,0.029041243426523606
SNI,M10-Oct,W2-Weekend,EV,Daily,0.08067117963967699
SNI,M10-Oct,W2-Weekend,MD,Daily,0.10663864525029844
SNI,M10-Oct,W2-Weekend,PM,Daily,0.11359872664584122
SNI,M11-Nov,1-Monday,AM,Daily,0.07895084192861049
SNI,M11-Nov,1-Monday,EV,Daily,0.03575132464691796
SNI,M11-Nov,1-Monday,MD,Daily,0.08475854656534611
SNI,M11-Nov,1-Monday,PM,Daily,0.10140855693624724
SNI,M11-Nov,2-Tuesday,AM,Daily,0.079668955481788
SNI,M11-Nov,2-Tuesday,EV,Daily,0.037197035150743483
SNI,M11-Nov,2-Tuesday,MD,Daily,0.0824882906643627
SNI,M11-Nov,2-Tuesday,PM,Daily,0.10160217058493626
SNI,M11-Nov,3-Wednesday,AM,Daily,0.07690544675291934
SNI,M11-Nov,3-Wednesday,EV,Daily,0.03684264808681801
SNI,M11-Nov,3-Wednesday,MD,Daily,0.08576372574859906
SNI,M11-Nov,3-Wednesday,PM,Daily,0.10015699666525331
SNI,M11-Nov,4-Thursday,AM,Daily,0.0730232394613789
SNI,M11-Nov,4-Thursday,EV,Daily,0.04066026790422951
SNI,M11-Nov,4-Thursday,MD,Daily,0.08582076433568891
SNI,M11-Nov,4-Thursday,PM,Daily,0.10039376999613261
SNI,M11-Nov,5-Friday,AM,Daily,0.07033422825265663
SNI,M11-Nov,5-Friday,EV,Daily,0.04322942623346141
SNI,M11-Nov,5-Friday,MD,Daily,0.08686076234265229
SNI,M11-Nov,5-Friday,PM,Daily,0.09507580020256258
SNI,M11-Nov,6-Saturday,AM,Daily,0.06298220006445131
SNI,M11-Nov,6-Saturday,EV,Daily,0.034737360908384356
SNI,M11-Nov,6-Saturday,MD,Daily,0.09757738896366083
SNI,M11-Nov,6-Saturday,PM,Daily,0.10297992531230452
SNI,M11-Nov,7-Sunday,AM,Daily,0.05116793927619392
SNI,M11-Nov,7-Sunday,EV,Daily,0.034857452672480006
SNI,M11-Nov,7-Sunday,MD,Daily,0.1093841774725523
SNI,M11-Nov,7-Sunday,PM,Daily,0.11321330140514164
SNI,M11-Nov,W1-Weekday,AM,Daily,0.07717124888373772
SNI,M11-Nov,W1-Weekday,EV,Daily,0.03753681290494196
SNI,M11-Nov,W1-Weekday,MD,Daily,0.08475233227565503
SNI,M11-Nov,W1-Weekday,PM,Daily,0.10082270904979955
SNI,M11-Nov,W2-Weekend,AM,Daily,0.06068505820692239
SNI,M11-Nov,W2-Weekend,EV,Daily,0.03684031829410594
SNI,M11-Nov,W2-Weekend,MD,Daily,0.09905518632849544
SNI,M11-Nov,W2-Weekend,PM,Daily,0.10459684437697324
SNI,M12-Dec,1-Monday,AM,Daily,0.08075300290746053
SNI,M12-Dec,1-Monday,EV,Daily,0.02596156670027704
SNI,M12-Dec,1-Monday,MD,Daily,0.1003024933676616
SNI,M12-Dec,1-Monday,PM,Daily,0.1021722743781265
SNI,M12-Dec,2-Tuesday,AM,Daily,0.08607053901317621
SNI,M12-Dec,2-Tuesday,EV,Daily,0.03049115440473772
SNI,M12-Dec,2-Tuesday,MD,Daily,0.09319667998585307
SNI,M12-Dec,2-Tuesday,PM,Daily,0.10298665823870691
SNI,M12-Dec,3-Wednesday,AM,Daily,0.07798214212237173
SNI,M12-Dec,3-Wednesday,EV,Daily,0.029346171254577624
SNI,M12-Dec,3-Wednesday,MD,Daily,0.09255647450931984
SNI,M12-Dec,3-Wednesday,PM,Daily,0.10141957782989755
SNI,M12-Dec,4-Thursday,AM,Daily,0.07644760627441834
SNI,M12-Dec,4-Thursday,EV,Daily,0.03426584640503819
SNI,M12-Dec,4-Thursday,MD,Daily,0.09249081579100822
SNI,M12-Dec,4-Thursday,PM,Daily,0.10272464866756079
SNI,M12-Dec,5-Friday,AM,Daily,0.08238120862481073
SNI,M12-Dec,5-Friday,EV,Daily,0.033275350711434254
SNI,M12-Dec,5-Friday,MD,Daily,0.09279930921423118
SNI,M12-Dec,5-Friday,PM,Daily,0.09943811085109312
SNI,M12-Dec,6-Saturday,AM,Daily,0.09476288659793815
SNI,M12-Dec,6-Saturday,EV,Daily,0.0276893470790378
SNI,M12-Dec,6-Saturday,MD,Daily,0.09148041237113402
SNI,M12-Dec,6-Saturday,PM,Daily,0.10995463917525773
SNI,M12-Dec,7-Sunday,AM,Daily,0.09010093028267663
SNI,M12-Dec,7-Sunday,EV,Daily,0.0264118865462208
SNI,M12-Dec,7-Sunday,MD,Daily,0.09945763442405087
SNI,M12-Dec,7-Sunday,PM,Daily,0.10942494881649366
SNI,M12-Dec,W1-Weekday,AM,Daily,0.0803059854298439
SNI,M12-Dec,W1-Weekday,EV,Daily,0.030321074067998114
SNI,M12-Dec,W1-Weekday,MD,Daily,0.09431310240628335
SNI,M12-Dec,W1-Weekday,PM,Daily,0.10235970098167288
SNI,M12-Dec,W2-Weekend,AM,Daily,0.0893424722696707
SNI,M12-Dec,W2-Weekend,EV,Daily,0.02902470618529344
SNI,M12-Dec,W2-Weekend,MD,Daily,0.09451408285977682
SNI,M12-Dec,W2-Weekend,PM,Daily,0.1064769950799919
SNI,S01-Win,1-Monday,AM,Daily,0.09109372974374487
SNI,S01-Win,1-Monday,EV,Daily,0.03136956384439207
SNI,S01-Win,1-Monday,MD,Daily,0.1001319669052265
SNI,S01-Win,1-Monday,PM,Daily,0.10408764995861491
SNI,S01-Win,2-Tuesday,AM,Daily,0.0933252634433986
SNI,S01-Win,2-Tuesday,EV,Daily,0.030262087255266357
SNI,S01-Win,2-Tuesday,MD,Daily,0.0952238641043929
SNI,S01-Win,2-Tuesday,PM,Daily,0.10357167970908214
SNI,S01-Win,3-Wednesday,AM,Daily,0.08533879366685641
SNI,S01-Win,3-Wednesday,EV,Daily,0.031033246895621192
SNI,S01-Win,3-Wednesday,MD,Daily,0.09181108089304914
SNI,S01-Win,3-Wednesday,PM,Daily,0.10480572597137014
SNI,S01-Win,4-Thursday,AM,Daily,0.08785819820787108
SNI,S01-Win,4-Thursday,EV,Daily,0.03210800389329387
SNI,S01-Win,4-Thursday,MD,Daily,0.09454075237670652
SNI,S01-Win,4-Thursday,PM,Daily,0.10646338133039547
SNI,S01-Win,5-Friday,AM,Daily,0.08873551427573237
SNI,S01-Win,5-Friday,EV,Daily,0.031203309323640255
SNI,S01-Win,5-Friday,MD,Daily,0.09457626236722194
SNI,S01-Win,5-Friday,PM,Daily,0.11047060485099867
SNI,S01-Win,6-Saturday,AM,Daily,0.09670474281386043
SNI,S01-Win,6-Saturday,EV,Daily,0.03246750265869949
SNI,S01-Win,6-Saturday,MD,Daily,0.09601615877217815
SNI,S01-Win,6-Saturday,PM,Daily,0.10844280544440449
SNI,S01-Win,7-Sunday,AM,Daily,0.09391697287050664
SNI,S01-Win,7-Sunday,EV,Daily,0.029499027156192327
SNI,S01-Win,7-Sunday,MD,Daily,0.09893304231453393
SNI,S01-Win,7-Sunday,PM,Daily,0.11093423041880676
SNI,S01-Win,W1-Weekday,AM,Daily,0.08931432052525891
SNI,S01-Win,W1-Weekday,EV,Daily,0.031202178757380978
SNI,S01-Win,W1-Weekday,MD,Daily,0.09515008819348682
SNI,S01-Win,W1-Weekday,PM,Daily,0.10480757362397589
SNI,S01-Win,W2-Weekend,AM,Daily,0.0933773706589685
SNI,S01-Win,W2-Weekend,EV,Daily,0.031094334987059616
SNI,S01-Win,W2-Weekend,MD,Daily,0.09655956066904721
SNI,S01-Win,W2-Weekend,PM,Daily,0.1098857840030599
SNI,S02-Spr,1-Monday,AM,Daily,0.08035162151372592
SNI,S02-Spr,1-Monday,EV,Daily,0.04328733238878756
SNI,S02-Spr,1-Monday,MD,Daily,0.08760792479119538
SNI,S02-Spr,1-Monday,PM,Daily,0.10275457726358306
SNI,S02-Spr,2-Tuesday,AM,Daily,0.08783340333928384
SNI,S02-Spr,2-Tuesday,EV,Daily,0.041649165179040215
SNI,S02-Spr,2-Tuesday,MD,Daily,0.0838627533340334
SNI,S02-Spr,2-Tuesday,PM,Daily,0.10050666806678568
